discount_price,is_active,item_price,quantity,registration_price,tax,total_price,create_time,update_time,channel_order_id,channel_order_item_id,contract_id,currency,entity,field,hash_code,install_id,material_id,order_id,order_item_id,order_item_status,order_item_type,value
,Y,,1,,,,2024-11-29 07:22:55.902000 +00:00,2024-11-29 07:22:57.227000 +00:00,G-241129-000020,S-241129-000012,,,CollectOrder,orderId,5d61f9e0cb59c99de36dd35e7f495870,1Yull2SBrEf,WP_113725,0105433400031,0105433400031-0102,BOOKING_SCHEDULED,ONETIME,0105433400031
,Y,,1,,,,2024-11-29 07:18:21.271000 +00:00,2024-11-29 07:18:23.174000 +00:00,G-241129-000019,S-241129-000011,,,CollectOrder,orderId,5620e9fd61c5fa2a6b5b702fe84f3362,1YulQlGOFdH,WP_113637,0105433400030,0105433400030-0102,BOOKING_SCHEDULED,ONETIME,0105433400030
,Y,,1,,,,2024-11-29 06:59:51.102000 +00:00,2024-12-02 03:52:29.358000 +00:00,G-241129-000018,S-241129-000010,0105433400029-0101-30000A,,CollectOrder,orderId,b7705427dc3bfafffdc76fc808228420,1Yuk6ljM8gj,WP_113637,0105433400029,0105433400029-0101,ORDER_ON_HOLD,RENTAL,0105433400029
,Y,,1,,,,2024-11-29 04:53:20.617000 +00:00,2024-11-29 04:53:20.965000 +00:00,G-241129-000011,S-241129-000014,0105433400023-0101-50000A,,CollectOrder,orderId,b40e5a8309ae4cf8dde46519026fa35a,1Yub4G3cuZn,WP_113820,0105433400023,0105433400023-0101,BOOKING_SCHEDULED,RENTAL,0105433400023
,Y,,1,,,,2024-11-29 04:48:55.360000 +00:00,2024-11-29 04:48:55.809000 +00:00,G-241129-000010,S-241129-000013,0105433400020-0101-30000A,,CollectOrder,orderId,9643956005a9f638d20a75e4fc9526e3,1YuakfepGPR,WP_113782,0105433400020,0105433400020-0101,BOOKING_SCHEDULED,RENTAL,0105433400020
,Y,,1,,,,2024-11-29 04:44:36.540000 +00:00,2024-11-29 04:44:37.064000 +00:00,G-241129-000009,S-241129-000012,0105433400018-0101-70000A,,CollectOrder,orderId,f583eab1b1b704bcb7b517a8065a036e,1YuaRYq2AfH,WP_113820,0105433400018,0105433400018-0101,BOOKING_SCHEDULED,RENTAL,0105433400018
,Y,,1,,,,2024-11-29 04:26:24.437000 +00:00,2024-12-04 09:05:03.321000 +00:00,G-241129-000008,S-241129-000011,0105433400010-0101-50000A,,CollectOrder,orderId,2aba336e141d0a22c447d428cc6f8623,1YuZ8uq7hxU,WP_113727,0105433400010,0105433400010-0101,BOOKING_CONFIRMED,RENTAL,0105433400010
,Y,,1,,,,2024-11-29 04:20:21.016000 +00:00,2024-12-04 09:05:03.113000 +00:00,G-241129-000006,S-241129-000010,0105433400009-0101-50000A,,CollectOrder,orderId,528eca423488659aea17e37a8df5aef5,1YuYi4uzQOl,WP_113782,0105433400009,0105433400009-0101,BOOKING_CONFIRMED,RENTAL,0105433400009
,Y,,1,,,,2024-11-29 04:18:38.181000 +00:00,2024-12-04 09:56:33.531000 +00:00,G-241129-000005,S-241129-000009,0105433400008-0101-70000A,,CollectOrder,orderId,2e6958e8fb6085aae0b9e2b37c817b36,1YuYaUEtxdv,WP_113820,0105433400008,0105433400008-0101,ORDER_ON_HOLD,RENTAL,0105433400008
,Y,,1,,,,2024-11-29 03:57:38.843000 +00:00,2024-11-29 03:57:39.277000 +00:00,G-241129-000003,S-241129-000007,0105433400007-0101-30000A,,CollectOrder,orderId,9d65d3fdc31cff16aa7212b4493af802,1YuX5UYfkaJ,WP_113725,0105433400007,0105433400007-0101,BOOKING_SCHEDULED,RENTAL,0105433400007
,Y,,1,,,,2024-11-29 03:57:38.843000 +00:00,2024-11-29 03:57:39.632000 +00:00,G-241129-000003,S-241129-000008,0105433400007-0201-30000A,,CollectOrder,orderId,2212e1abb0b68eaddbe352468184e663,1YuX5WcyROg,WP_113725,0105433400007,0105433400007-0201,BOOKING_SCHEDULED,RENTAL,0105433400007
,Y,,1,,,,2024-11-29 03:38:06.502000 +00:00,2024-11-29 03:38:07.061000 +00:00,G-241129-000004,S-241129-000002,0105433400006-0101-50000A,,CollectOrder,orderId,9644f30401e2d2c42bf99375ec041af5,1YuVgvKeA3x,WP_113637,0105433400006,0105433400006-0101,BOOKING_SCHEDULED,RENTAL,0105433400006
,Y,,1,,,,2024-11-29 00:47:51.654000 +00:00,2024-11-29 00:47:53.196000 +00:00,G-241129-000002,S-241129-000005,,,CollectOrder,orderId,42370525f21c4e6c23ea107711769257,1YuJWiQc71d,WP_113782,0105433400002,0105433400002-0402,BOOKING_SCHEDULED,ONETIME,0105433400002
,Y,,1,,,,2024-11-29 00:47:51.654000 +00:00,2024-11-29 00:47:53.533000 +00:00,G-241129-000002,S-241129-000006,,,CollectOrder,orderId,0f5620c60f2190675d684b343051fef6,1YuJWk2FJhg,WP_113782,0105433400002,0105433400002-0502,BOOKING_SCHEDULED,ONETIME,0105433400002
,Y,,1,,,,2024-11-29 00:47:51.653000 +00:00,2024-11-29 00:47:52.138000 +00:00,G-241129-000002,S-241129-000002,,,CollectOrder,orderId,dcd8ee98744943e65836c126dfae87e6,1YuJWcvzSs4,WP_113793,0105433400002,0105433400002-0102,BOOKING_SCHEDULED,ONETIME,0105433400002
,Y,,1,,,,2024-11-29 00:47:51.653000 +00:00,2024-11-29 00:47:52.528000 +00:00,G-241129-000002,S-241129-000003,,,CollectOrder,orderId,d2dba8cfc524fdb84b60ce2d7249d684,1YuJWfLITJX,WP_113782,0105433400002,0105433400002-0202,BOOKING_SCHEDULED,ONETIME,0105433400002
,Y,,1,,,,2024-11-29 00:47:51.653000 +00:00,2024-11-29 00:47:52.846000 +00:00,G-241129-000002,S-241129-000004,,,CollectOrder,orderId,aad7d340f9294161fd531dbc7f8a13a6,1YuJWgxmTNe,WP_113782,0105433400002,0105433400002-0302,BOOKING_SCHEDULED,ONETIME,0105433400002
,Y,,1,,,,2024-11-29 00:41:39.744000 +00:00,2024-11-29 00:41:40.332000 +00:00,G-241129-000001,S-241129-000001,,,CollectOrder,orderId,f381aeb25ffff017baad0ef0dc7f02b6,1YuJ5APh5aE,WP_113782,0105433400001,0105433400001-0102,BOOKING_SCHEDULED,ONETIME,0105433400001
,Y,,1,,,,2024-11-28 10:44:02.621000 +00:00,2024-12-02 04:06:35.119000 +00:00,G-241126-000007,S-241126-000005,,,CollectOrder,orderId,5b31c7cd40c102b67f06e6fec4dbb404,1YtLE1a5ljN,WP_113713,0105433300177,0105433300177-0102,ORDER_ON_HOLD,ONETIME,0105433300177
,Y,,1,,,,2024-11-28 10:44:02.621000 +00:00,2024-11-28 10:44:03.355000 +00:00,G-241126-000007,S-241128-000032,,,CollectOrder,orderId,e0fa7b3c05302a862aefe528e9e667b9,1YtLE3H7LtZ,WP_113781,0105433300177,0105433300177-0202,SUSPENDED,ONETIME,0105433300177
,Y,,1,,,,2024-11-28 10:44:02.621000 +00:00,2024-11-28 10:44:05.054000 +00:00,G-241126-000007,S-241128-000033,,,CollectOrder,orderId,ae39710f73c5af6c948b35a246e4b0c1,1YtLE4puZHx,WP_113781,0105433300177,0105433300177-0302,SUSPENDED,ONETIME,0105433300177
,Y,,1,,,,2024-11-28 10:44:02.621000 +00:00,2024-11-28 10:44:06.707000 +00:00,G-241126-000007,S-241128-000034,,,CollectOrder,orderId,d95b37b3cf10375aad772928a4c25ad2,1YtLECdse7t,WP_113781,0105433300177,0105433300177-0402,SUSPENDED,ONETIME,0105433300177
,Y,,1,,,,2024-11-28 10:44:00.770000 +00:00,2024-11-29 02:14:10.720000 +00:00,G-241128-000007,S-241128-000005,0105433300176-0101-30000A,,CollectOrder,orderId,47955e648f5db6ff97ecff92ea09c304,1YtLDt4jHbL,WP_113637,0105433300176,0105433300176-0101,BOOKING_SCHEDULED,RENTAL,0105433300176
,Y,,1,,,,2024-11-28 10:44:00.770000 +00:00,2024-11-29 02:14:11.174000 +00:00,G-241128-000007,S-241128-000030,0105433300176-0201-50000A,,CollectOrder,orderId,0b95a1f95ba07cfd14089c9e79080368,1YtLDvLWK8z,WP_113783,0105433300176,0105433300176-0201,BOOKING_SCHEDULED,RENTAL,0105433300176
,Y,,1,,,,2024-11-28 10:44:00.770000 +00:00,2024-11-29 02:14:11.640000 +00:00,G-241128-000007,S-241128-000031,0105433300176-0301-30000A,,CollectOrder,orderId,e8936188588463ad79852943782b291f,1YtLDx75UNb,WP_113781,0105433300176,0105433300176-0301,BOOKING_SCHEDULED,RENTAL,0105433300176
,Y,,1,,,,2024-11-28 10:42:45.708000 +00:00,2024-11-28 10:42:46.319000 +00:00,G-241128-000047,S-241128-000027,0105433300175-0101-30000A,,CollectOrder,orderId,31622554bd5a94194be76a4102ae761a,1YtL8LQAjzk,WP_113783,0105433300175,0105433300175-0101,BOOKING_SCHEDULED,RENTAL,0105433300175
,Y,,1,,,,2024-11-28 10:42:45.708000 +00:00,2024-11-28 10:42:46.752000 +00:00,G-241128-000047,S-241128-000028,0105433300175-0201-50000A,,CollectOrder,orderId,58f902516d698986a0b05d84cf0f2888,1YtL8OIiQpi,WP_113783,0105433300175,0105433300175-0201,BOOKING_SCHEDULED,RENTAL,0105433300175
,Y,,1,,,,2024-11-28 10:42:45.708000 +00:00,2024-11-28 10:42:47.131000 +00:00,G-241128-000047,S-241128-000029,0105433300175-0301-30000A,,CollectOrder,orderId,3a30e2caba7c73ba744d309b7279c510,1YtL8QITXZI,WP_113637,0105433300175,0105433300175-0301,BOOKING_SCHEDULED,RENTAL,0105433300175
,Y,,1,,,,2024-11-28 08:48:42.153000 +00:00,2024-11-28 08:48:42.562000 +00:00,100117327837215722,1001173278372157221836029,0105433300171-0101-N0000A,,CollectOrder,orderId,6a6f888c316815c82b27e8bf2e50fe50,1YtCyzlTtR0,WP_113725,0105433300171,0105433300171-0101,BOOKING_CONFIRMED,RENTAL,0105433300171
,Y,,1,,,,2024-11-28 08:48:40.688000 +00:00,2024-11-29 13:09:00.532000 +00:00,100117327837200973,1001173278372009731550113,0105433300170-0101-50000A,,CollectOrder,orderId,07d2d805e912d96c8651901afe318ed8,1YtCysxiBb3,WP_113818,0105433300170,0105433300170-0101,INSTALL_COMPLETED,RENTAL,0105433300170
,Y,,1,,,,2024-11-28 08:48:39.267000 +00:00,2024-11-29 13:09:09.117000 +00:00,100117327837184304,1001173278371843041493898,0105433300169-0101-50000A,,CollectOrder,orderId,22ec41f3b50930046c1031bf0b7582df,1YtCymUJ9wY,WP_113820,0105433300169,0105433300169-0101,INSTALL_COMPLETED,RENTAL,0105433300169
,Y,,1,,,,2024-11-28 08:48:37.653000 +00:00,2024-11-28 08:48:38.034000 +00:00,100117327837167983,1001173278371679831928856,0105433300168-0101-50000A,,CollectOrder,orderId,a3b74ea0735ff8e9f4e2a00302e664da,1YtCyf4BO41,WP_113781,0105433300168,0105433300168-0101,BOOKING_CONFIRMED,RENTAL,0105433300168
,Y,,1,,,,2024-11-28 08:48:35.798000 +00:00,2024-11-28 08:48:36.191000 +00:00,100117327837151721,1001173278371517211298043,0105433300167-0101-N0000A,,CollectOrder,orderId,6477c91e55da66849ffee0edbe26b9b4,1YtCyWbNI34,WP_113781,0105433300167,0105433300167-0101,BOOKING_CONFIRMED,RENTAL,0105433300167
,Y,,1,,,,2024-11-28 08:48:34.340000 +00:00,2024-11-29 13:09:29.708000 +00:00,100117327837137314,1001173278371373141835152,0105433300166-0101-70000A,,CollectOrder,orderId,bfb0fa10717052641efdbd7e8d53d357,1YtCyPuLWEN,WP_113784,0105433300166,0105433300166-0101,INSTALL_COMPLETED,RENTAL,0105433300166
,Y,,1,,,,2024-11-28 08:48:33.022000 +00:00,2024-11-29 13:09:38.046000 +00:00,100117327837123911,1001173278371239111379792,0105433300165-0101-30000A,,CollectOrder,orderId,a1087513e2428454284beea1e0ae0c0f,1YtCyJsY1YA,WP_113793,0105433300165,0105433300165-0101,INSTALL_COMPLETED,RENTAL,0105433300165
,Y,,1,,,,2024-11-28 08:48:31.418000 +00:00,2024-11-29 13:09:46.641000 +00:00,100117327837108323,1001173278371083231697351,0105433300164-0101-50000A,,CollectOrder,orderId,8c37aed65baad4d076b9774af70e5f5f,1YtCyCXDD81,WP_113792,0105433300164,0105433300164-0101,INSTALL_COMPLETED,RENTAL,0105433300164
,Y,,1,,,,2024-11-28 08:48:30.021000 +00:00,2024-11-29 13:09:53.136000 +00:00,100117327837091411,1001173278370914111647873,0105433300163-0101-N0000A,,CollectOrder,orderId,0187d20f64cfc7f8c016316c98293c62,1YtCy6DFO0j,WP_113729,0105433300163,0105433300163-0101,INSTALL_COMPLETED,RENTAL,0105433300163
,Y,,1,,,,2024-11-28 08:48:28.351000 +00:00,2024-11-29 13:09:59.164000 +00:00,100117327837077453,1001173278370774531867056,0105433300162-0101-30000A,,CollectOrder,orderId,617c9e50eb97c3bf3c0c1ade19005934,1YtCxyVUGQR,WP_113643,0105433300162,0105433300162-0101,INSTALL_COMPLETED,RENTAL,0105433300162
,Y,,1,,,,2024-11-28 08:48:26.947000 +00:00,2024-11-29 13:10:07.251000 +00:00,100117327837063610,1001173278370636101748000,0105433300161-0101-50000A,,CollectOrder,orderId,f22eeb030cabf025b1736cf6334694b6,1YtCxs3rGva,WP_113784,0105433300161,0105433300161-0101,INSTALL_COMPLETED,RENTAL,0105433300161
,Y,,1,,,,2024-11-28 08:48:25.428000 +00:00,2024-11-29 13:10:15.402000 +00:00,100117327837045781,1001173278370457811402418,0105433300160-0101-30000A,,CollectOrder,orderId,e931f61c46dfe8e6c29e834b4cbb1965,1YtCxl7FmSS,WP_113780,0105433300160,0105433300160-0101,INSTALL_COMPLETED,RENTAL,0105433300160
,Y,,1,,,,2024-11-28 08:48:22.552000 +00:00,2024-11-28 08:48:24.184000 +00:00,100117327837019000,1001173278370190001898864,0105433300159-0101-N0000A,,CollectOrder,orderId,bcc57e85d65bc800a64cb8a73e6db956,1YtCxXwrDf8,WP_113643,0105433300159,0105433300159-0101,SUSPENDED,RENTAL,0105433300159
,Y,,1,,,,2024-11-28 08:48:20.368000 +00:00,2024-11-28 08:48:21.463000 +00:00,100117327836991970,1001173278369919701282737,0105433300158-0101-30000A,,CollectOrder,orderId,c7269c1bf11b68e9aeae8bbd14729795,1YtCxNwvHYb,WP_113713,0105433300158,0105433300158-0101,SUSPENDED,RENTAL,0105433300158
,Y,,1,,,,2024-11-28 08:48:17.698000 +00:00,2024-11-28 08:48:18.812000 +00:00,100117327836968273,1001173278369682731290106,0105433300157-0101-50000A,,CollectOrder,orderId,1dbac9d63dfd8260f99888f0a9e9b05f,1YtCxBj4Vn5,WP_113782,0105433300157,0105433300157-0101,SUSPENDED,RENTAL,0105433300157
,Y,,1,,,,2024-11-28 08:48:14.671000 +00:00,2024-11-28 08:48:16.110000 +00:00,100117327836938451,1001173278369384511567313,0105433300156-0101-N0000A,,CollectOrder,orderId,7927116481139ca887cab208974a34cb,1YtCwxroVNd,WP_113729,0105433300156,0105433300156-0101,SUSPENDED,RENTAL,0105433300156
,Y,,1,,,,2024-11-28 08:48:12.301000 +00:00,2024-11-28 08:48:13.454000 +00:00,100117327836916612,1001173278369166121656073,0105433300155-0101-70000A,,CollectOrder,orderId,dcb68f6aa6dfc2b7c1c18c7efd5c66c3,1YtCwn53Yu2,WP_113637,0105433300155,0105433300155-0101,SUSPENDED,RENTAL,0105433300155
,Y,,1,,,,2024-11-28 08:48:10.162000 +00:00,2024-11-28 08:48:11.187000 +00:00,100117327836893031,1001173278368930311592794,0105433300154-0101-70000A,,CollectOrder,orderId,00fea2ed8c851ede284816c0f78d501e,1YtCwdGVnSe,WP_113783,0105433300154,0105433300154-0101,SUSPENDED,RENTAL,0105433300154
,Y,,1,,,,2024-11-28 08:48:07.541000 +00:00,2024-11-28 08:48:08.957000 +00:00,100117327836866971,1001173278368669711201558,0105433300153-0101-70000A,,CollectOrder,orderId,0857242e1c69f8f6cc96ce89925ab010,1YtCwRFvjhA,WP_113780,0105433300153,0105433300153-0101,SUSPENDED,RENTAL,0105433300153
,Y,,1,,,,2024-11-28 08:48:05.087000 +00:00,2024-11-28 08:48:06.219000 +00:00,100117327836842101,1001173278368421011856299,0105433300152-0101-N0000A,,CollectOrder,orderId,47493cd03d67ce621a4fc29e62b8e66c,1YtCwFypvt9,WP_113793,0105433300152,0105433300152-0101,SUSPENDED,RENTAL,0105433300152
,Y,,1,,,,2024-11-28 08:48:02.425000 +00:00,2024-11-28 08:48:03.541000 +00:00,100117327836817652,1001173278368176521646331,0105433300151-0101-70000A,,CollectOrder,orderId,a83488219ef6b829af0171ea5df84b49,1YtCw3o4X08,WP_113637,0105433300151,0105433300151-0101,SUSPENDED,RENTAL,0105433300151
,Y,,1,,,,2024-11-28 08:47:59.993000 +00:00,2024-11-28 08:48:01.168000 +00:00,100117327836793553,1001173278367935531334235,0105433300150-0101-30000A,,CollectOrder,orderId,cd2f84f826038e58895e7171816f7b98,1YtCvsnecUJ,WP_113792,0105433300150,0105433300150-0101,SUSPENDED,RENTAL,0105433300150
,Y,,1,,,,2024-11-28 08:47:57.002000 +00:00,2024-11-28 08:47:58.452000 +00:00,100117327836761080,1001173278367610801839518,0105433300149-0101-30000A,,CollectOrder,orderId,7495948efa4bdbe20a67021999259970,1YtCvey8QOH,WP_113786,0105433300149,0105433300149-0101,SUSPENDED,RENTAL,0105433300149
,Y,,1,,,,2024-11-28 08:47:54.125000 +00:00,2024-11-28 08:47:55.674000 +00:00,100117327836735073,1001173278367350731732183,0105433300148-0101-30000A,,CollectOrder,orderId,48337434324f576c9f0c2a883478017b,1YtCvRmxUjC,WP_113713,0105433300148,0105433300148-0101,SUSPENDED,RENTAL,0105433300148
,Y,,1,,,,2024-11-28 08:47:50.764000 +00:00,2024-11-29 13:10:23.561000 +00:00,100117327836701532,1001173278367015321246456,0105433300147-0101-N0000A,,CollectOrder,orderId,81ce0be8bc36db03f11fdaa8ad541229,1YtCvCPkH1t,WP_113729,0105433300147,0105433300147-0101,INSTALL_COMPLETED,RENTAL,0105433300147
,Y,,1,,,,2024-11-28 08:47:49.399000 +00:00,2024-11-29 13:10:31.524000 +00:00,100117327836685384,1001173278366853841822752,0105433300146-0101-30000A,,CollectOrder,orderId,bda0b1f2f95c0b400f10cac3c14968ad,1YtCv6AbcNK,WP_113781,0105433300146,0105433300146-0101,INSTALL_COMPLETED,RENTAL,0105433300146
,Y,,1,,,,2024-11-28 08:47:47.652000 +00:00,2024-11-29 13:10:37.700000 +00:00,100117327836669514,1001173278366695141467098,0105433300145-0101-N0000A,,CollectOrder,orderId,5071725570c63c2d662097856c85f3f1,1YtCuyAgBDR,WP_113783,0105433300145,0105433300145-0101,INSTALL_COMPLETED,RENTAL,0105433300145
,Y,,1,,,,2024-11-28 08:47:45.567000 +00:00,2024-11-29 13:10:45.845000 +00:00,100117327836646923,1001173278366469231107665,0105433300144-0101-N0000A,,CollectOrder,orderId,514c2c6c6a6dce07b50dd41c80042e55,1YtCuodRvvL,WP_113729,0105433300144,0105433300144-0101,INSTALL_COMPLETED,RENTAL,0105433300144
,Y,,1,,,,2024-11-28 08:47:43.859000 +00:00,2024-11-29 13:10:52.460000 +00:00,100117327836631800,1001173278366318001993260,0105433300143-0101-N0000A,,CollectOrder,orderId,34120401efdaa34c8d2f6458379df6da,1YtCugmvSx8,WP_113792,0105433300143,0105433300143-0101,INSTALL_COMPLETED,RENTAL,0105433300143
,Y,,1,,,,2024-11-28 08:47:42.400000 +00:00,2024-11-29 13:11:00.469000 +00:00,100117327836617644,1001173278366176441403906,0105433300142-0101-30000A,,CollectOrder,orderId,7a6ede9b93f94217b2ab5c72512ccfb6,1YtCuaE84e0,WP_113781,0105433300142,0105433300142-0101,INSTALL_COMPLETED,RENTAL,0105433300142
,Y,,1,,,,2024-11-28 08:47:40.396000 +00:00,2024-11-29 13:11:08.316000 +00:00,100117327836595703,1001173278365957031802318,0105433300141-0101-50000A,,CollectOrder,orderId,5d15e71a33e2ef89caf20aa40863d1d2,1YtCuQwVljF,WP_113727,0105433300141,0105433300141-0101,INSTALL_COMPLETED,RENTAL,0105433300141
,Y,,1,,,,2024-11-28 08:47:38.784000 +00:00,2024-11-29 13:11:16.626000 +00:00,100117327836581921,1001173278365819211980042,0105433300140-0101-N0000A,,CollectOrder,orderId,761964a78da267a0bcf395e5323e32d8,1YtCuJZVbE1,WP_113713,0105433300140,0105433300140-0101,INSTALL_COMPLETED,RENTAL,0105433300140
,Y,,1,,,,2024-11-28 08:47:37.251000 +00:00,2024-11-29 13:11:24.438000 +00:00,100117327836563092,1001173278365630921257119,0105433300139-0101-70000A,,CollectOrder,orderId,f0baae04400bc16ade8f09d96e868deb,1YtCuCdigDn,WP_113781,0105433300139,0105433300139-0101,INSTALL_COMPLETED,RENTAL,0105433300139
,Y,,1,,,,2024-11-28 08:47:34.145000 +00:00,2024-11-28 08:47:35.595000 +00:00,100117327836530380,1001173278365303801354011,0105433300138-0101-70000A,,CollectOrder,orderId,79be0e9244225177f9a6f592a7535d56,1YtCtyOeaXS,WP_113818,0105433300138,0105433300138-0101,SUSPENDED,RENTAL,0105433300138
,Y,,1,,,,2024-11-28 08:47:31.286000 +00:00,2024-11-28 08:47:32.643000 +00:00,100117327836507072,1001173278365070721921290,0105433300137-0101-70000A,,CollectOrder,orderId,429934ec5269bce93082177202ebccb3,1YtCtlEIEQN,WP_113793,0105433300137,0105433300137-0101,SUSPENDED,RENTAL,0105433300137
,Y,,1,,,,2024-11-28 08:47:28.933000 +00:00,2024-11-28 08:47:30.332000 +00:00,100117327836481170,1001173278364811701326804,0105433300136-0101-70000A,,CollectOrder,orderId,4d93e49c6d2e7feefa4038e11ebd0d98,1YtCtaSzVTU,WP_113643,0105433300136,0105433300136-0101,SUSPENDED,RENTAL,0105433300136
,Y,,1,,,,2024-11-28 08:47:26.191000 +00:00,2024-11-28 08:47:27.722000 +00:00,100117327836453700,1001173278364537001106509,0105433300135-0101-70000A,,CollectOrder,orderId,3b79b63389aca784df02f1d200cadc7f,1YtCtO20kC9,WP_113785,0105433300135,0105433300135-0101,SUSPENDED,RENTAL,0105433300135
,Y,,1,,,,2024-11-28 08:47:22.447000 +00:00,2024-11-28 08:47:24.731000 +00:00,100117327836418502,1001173278364185021116641,0105433300134-0101-70000A,,CollectOrder,orderId,5724ba3491f24c51f2f953ed8fc8027b,1YtCt6mm14E,WP_113781,0105433300134,0105433300134-0101,SUSPENDED,RENTAL,0105433300134
,Y,,1,,,,2024-11-28 08:47:19.733000 +00:00,2024-11-28 08:47:21.436000 +00:00,100117327836387842,1001173278363878421509358,0105433300133-0101-N0000A,,CollectOrder,orderId,90a16d09ce507685080616e4013d4150,1YtCsuLnGii,WP_113725,0105433300133,0105433300133-0101,SUSPENDED,RENTAL,0105433300133
,Y,,1,,,,2024-11-28 08:47:17.989000 +00:00,2024-11-28 08:47:18.334000 +00:00,100117327836373871,1001173278363738711743967,0105433300132-0101-50000A,,CollectOrder,orderId,fdd46e929ebabcf40d6c2c0b1058da6b,1YtCsmQRcXU,WP_113643,0105433300132,0105433300132-0101,SUSPENDED,RENTAL,0105433300132
,Y,,1,,,,2024-11-28 08:47:15.049000 +00:00,2024-11-28 08:47:16.825000 +00:00,100117327836344081,1001173278363440811446443,0105433300131-0101-N0000A,,CollectOrder,orderId,cc2b38d58078e6d80a37e4cd1d79f587,1YtCsYxfXwU,WP_113784,0105433300131,0105433300131-0101,SUSPENDED,RENTAL,0105433300131
,Y,,1,,,,2024-11-28 08:47:13.682000 +00:00,2024-11-28 08:47:13.971000 +00:00,100117327836328590,1001173278363285901759660,0105433300130-0101-50000A,,CollectOrder,orderId,88461cb8d2d21230c5a6e62fd77407fc,1YtCsSd6IuB,WP_113725,0105433300130,0105433300130-0101,SUSPENDED,RENTAL,0105433300130
,Y,,1,,,,2024-11-28 08:47:12.044000 +00:00,2024-11-29 13:11:32.555000 +00:00,100117327836311661,1001173278363116611872443,0105433300129-0101-N0000A,,CollectOrder,orderId,c6faa211031e4b5d2e49cde613d270da,1YtCsL9HkL7,WP_113782,0105433300129,0105433300129-0101,INSTALL_COMPLETED,RENTAL,0105433300129
,Y,,1,,,,2024-11-28 08:47:09.851000 +00:00,2024-11-29 13:11:40.471000 +00:00,100117327836289873,1001173278362898731980888,0105433300128-0101-70000A,,CollectOrder,orderId,db5918ec25e3058a5097a6f586e2616d,1YtCsBAjaqU,WP_113627,0105433300128,0105433300128-0101,INSTALL_COMPLETED,RENTAL,0105433300128
,Y,,1,,,,2024-11-28 08:47:07.662000 +00:00,2024-11-29 13:11:48.554000 +00:00,100117327836261473,1001173278362614731377654,0105433300127-0101-N0000A,,CollectOrder,orderId,42db26ad25784ef3259debfe4ce94714,1YtCs16G4el,WP_113818,0105433300127,0105433300127-0101,INSTALL_COMPLETED,RENTAL,0105433300127
,Y,,1,,,,2024-11-28 08:45:48.653000 +00:00,2024-11-29 13:11:54.751000 +00:00,100117327835477050,1001173278354770501558453,0105433300126-0101-30000A,,CollectOrder,orderId,7d82d0cabec1721c6ef2a2c8cfe39119,1YtCmBMCO2r,WP_113781,0105433300126,0105433300126-0101,INSTALL_COMPLETED,RENTAL,0105433300126
,Y,,1,,,,2024-11-28 08:45:46.944000 +00:00,2024-11-29 13:12:02.936000 +00:00,100117327835463960,1001173278354639601301524,0105433300125-0101-50000A,,CollectOrder,orderId,4761f996640e240e683e3f460d296270,1YtCm3XPjed,WP_113781,0105433300125,0105433300125-0101,INSTALL_COMPLETED,RENTAL,0105433300125
,Y,,1,,,,2024-11-28 08:45:45.595000 +00:00,2024-11-29 13:12:10.656000 +00:00,100117327835450031,1001173278354500311703040,0105433300124-0101-30000A,,CollectOrder,orderId,283e8cc22748c58d521ee1a10bce60a5,1YtClxMkEGC,WP_113637,0105433300124,0105433300124-0101,INSTALL_COMPLETED,RENTAL,0105433300124
,Y,,1,,,,2024-11-28 08:45:44.152000 +00:00,2024-11-29 13:12:16.745000 +00:00,100117327835435964,1001173278354359641355013,0105433300123-0101-30000A,,CollectOrder,orderId,799e215f2f7260cb357f93840368fee4,1YtClqmssFj,WP_113783,0105433300123,0105433300123-0101,INSTALL_COMPLETED,RENTAL,0105433300123
,Y,,1,,,,2024-11-28 08:45:42.610000 +00:00,2024-11-29 13:12:24.864000 +00:00,100117327835419824,1001173278354198241478307,0105433300122-0101-N0000A,,CollectOrder,orderId,85df37f4ec47b4de7d6df0b399679253,1YtCljgLQM0,WP_113820,0105433300122,0105433300122-0101,INSTALL_COMPLETED,RENTAL,0105433300122
