id,doc_item_id,version,doc_item_status,doc_id,line_number,account_code,account_side,company_code,tx_currency,tx_amount,currency,amount,exchange_rate_id,text,doc_template_code,cost_center,profit_center,segment,project,customer_id,vendor_id,create_time,created_by,update_time,updated_by
358,SA2500300179-002,1,NO,SA2500300179,2,2111010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:13.592313,ONETIME,2025-01-03 11:57:14.723639,ONETIME
359,SA2500300180-001,1,NO,SA2500300180,1,1136010,D,N200,USD,2110.8800,USD,2110.8800,0,[일시불] 주문접수,CTOR001,C0001,,,,d338a11b8ce6ef049f1db2c9136f6f32,,2025-01-03 11:57:13.595551,ONETIME,2025-01-03 11:57:14.724456,ONETIME
360,SA2500300180-002,1,NO,SA2500300180,2,2111010,C,N200,USD,2110.8800,USD,2110.8800,0,[일시불] 주문접수,CTOR001,C0001,,,,d338a11b8ce6ef049f1db2c9136f6f32,,2025-01-03 11:57:13.595557,ONETIME,2025-01-03 11:57:14.725372,ONETIME
361,SA2500300181-001,1,NO,SA2500300181,1,1136010,D,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.597956,ONETIME,2025-01-03 11:57:14.726303,ONETIME
362,SA2500300181-002,1,NO,SA2500300181,2,2111010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.597961,ONETIME,2025-01-03 11:57:14.727127,ONETIME
363,SA2500300182-001,1,NO,SA2500300182,1,1136010,D,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.601709,ONETIME,2025-01-03 11:57:14.728028,ONETIME
364,SA2500300182-002,1,NO,SA2500300182,2,2111010,C,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.601715,ONETIME,2025-01-03 11:57:14.728860,ONETIME
365,SA2500300183-001,1,NO,SA2500300183,1,1136010,D,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,40547a52af73f53d3eb30b01c8271cbf,,2025-01-03 11:57:13.606345,ONETIME,2025-01-03 11:57:14.729823,ONETIME
366,SA2500300183-002,1,NO,SA2500300183,2,2111010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,40547a52af73f53d3eb30b01c8271cbf,,2025-01-03 11:57:13.606350,ONETIME,2025-01-03 11:57:14.730726,ONETIME
367,SA2500300184-001,1,NO,SA2500300184,1,1136010,D,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,989742a1b4a3b7949f422be6d21bde29,,2025-01-03 11:57:13.609430,ONETIME,2025-01-03 11:57:14.731623,ONETIME
368,SA2500300184-002,1,NO,SA2500300184,2,2111010,C,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,989742a1b4a3b7949f422be6d21bde29,,2025-01-03 11:57:13.609436,ONETIME,2025-01-03 11:57:14.732473,ONETIME
369,SA2500300185-001,1,NO,SA2500300185,1,1136010,D,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:13.611645,ONETIME,2025-01-03 11:57:14.733713,ONETIME
370,SA2500300185-002,1,NO,SA2500300185,2,2111010,C,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:13.611649,ONETIME,2025-01-03 11:57:14.734477,ONETIME
371,SA2500300186-001,1,NO,SA2500300186,1,1136010,D,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:13.615412,ONETIME,2025-01-03 11:57:14.735179,ONETIME
372,SA2500300186-002,1,NO,SA2500300186,2,2111010,C,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:13.615417,ONETIME,2025-01-03 11:57:14.735962,ONETIME
373,SA2500300187-001,1,NO,SA2500300187,1,1136010,D,N200,USD,1335.2600,USD,1335.2600,0,[일시불] 주문접수,CTOR001,C0001,,,,0be7bb4b8c098a9db971dfb35bc397ff,,2025-01-03 11:57:13.618225,ONETIME,2025-01-03 11:57:14.736919,ONETIME
374,SA2500300187-002,1,NO,SA2500300187,2,2111010,C,N200,USD,1335.2600,USD,1335.2600,0,[일시불] 주문접수,CTOR001,C0001,,,,0be7bb4b8c098a9db971dfb35bc397ff,,2025-01-03 11:57:13.618231,ONETIME,2025-01-03 11:57:14.737944,ONETIME
375,SA2500300188-001,1,NO,SA2500300188,1,1136010,D,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.620982,ONETIME,2025-01-03 11:57:14.739067,ONETIME
376,SA2500300188-002,1,NO,SA2500300188,2,2111010,C,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.620987,ONETIME,2025-01-03 11:57:14.739920,ONETIME
377,SA2500300189-001,1,NO,SA2500300189,1,1136010,D,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.622813,ONETIME,2025-01-03 11:57:14.740765,ONETIME
378,SA2500300189-002,1,NO,SA2500300189,2,2111010,C,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.622818,ONETIME,2025-01-03 11:57:14.741535,ONETIME
379,SA2500300190-001,1,NO,SA2500300190,1,1136010,D,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.626125,ONETIME,2025-01-03 11:57:14.742314,ONETIME
380,SA2500300190-002,1,NO,SA2500300190,2,2111010,C,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.626130,ONETIME,2025-01-03 11:57:14.743131,ONETIME
381,SA2500300191-001,1,NO,SA2500300191,1,1136010,D,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.629605,ONETIME,2025-01-03 11:57:14.743894,ONETIME
382,SA2500300191-002,1,NO,SA2500300191,2,2111010,C,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.629609,ONETIME,2025-01-03 11:57:14.744688,ONETIME
383,SA2500300192-001,1,NO,SA2500300192,1,1136010,D,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.633977,ONETIME,2025-01-03 11:57:14.745709,ONETIME
384,SA2500300192-002,1,NO,SA2500300192,2,2111010,C,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.633989,ONETIME,2025-01-03 11:57:14.746711,ONETIME
385,SA2500300193-001,1,NO,SA2500300193,1,1136010,D,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.637351,ONETIME,2025-01-03 11:57:14.747632,ONETIME
386,SA2500300193-002,1,NO,SA2500300193,2,2111010,C,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.637360,ONETIME,2025-01-03 11:57:14.748543,ONETIME
387,SA2500300194-001,1,NO,SA2500300194,1,1136010,D,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,cec51c756b0a7bba176b9b710ae59ba6,,2025-01-03 11:57:13.640101,ONETIME,2025-01-03 11:57:14.749465,ONETIME
388,SA2500300194-002,1,NO,SA2500300194,2,2111010,C,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,cec51c756b0a7bba176b9b710ae59ba6,,2025-01-03 11:57:13.640105,ONETIME,2025-01-03 11:57:14.750441,ONETIME
389,SA2500300195-001,1,NO,SA2500300195,1,1136010,D,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.641841,ONETIME,2025-01-03 11:57:14.751408,ONETIME
390,SA2500300195-002,1,NO,SA2500300195,2,2111010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.641844,ONETIME,2025-01-03 11:57:14.752173,ONETIME
391,SA2500300196-001,1,NO,SA2500300196,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,cec51c756b0a7bba176b9b710ae59ba6,,2025-01-03 11:57:35.440774,ONETIME,2025-01-03 11:57:37.512385,ONETIME
392,SA2500300196-002,1,NO,SA2500300196,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,cec51c756b0a7bba176b9b710ae59ba6,,2025-01-03 11:57:35.440786,ONETIME,2025-01-03 11:57:37.513531,ONETIME
393,SA2500300196-003,1,NO,SA2500300196,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,cec51c756b0a7bba176b9b710ae59ba6,,2025-01-03 11:57:35.440789,ONETIME,2025-01-03 11:57:37.514331,ONETIME
394,SA2500300197-001,1,NO,SA2500300197,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:35.442738,ONETIME,2025-01-03 11:57:37.515132,ONETIME
395,SA2500300197-002,1,NO,SA2500300197,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:35.442741,ONETIME,2025-01-03 11:57:37.515964,ONETIME
396,SA2500300197-003,1,NO,SA2500300197,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:35.442743,ONETIME,2025-01-03 11:57:37.516769,ONETIME
397,SA2500300198-001,1,NO,SA2500300198,1,1101010,D,N200,USD,1.0530,USD,1.0530,0,[일시불] 대금입금,CTOR002,C0001,,,,fd30d36489682184a7b3f1249d4f25a8,,2025-01-03 11:57:35.444659,ONETIME,2025-01-03 11:57:37.517712,ONETIME
398,SA2500300198-002,1,NO,SA2500300198,2,5423010,D,N200,USD,0.0270,USD,0.0270,0,[일시불] 대금입금,CTOR002,C0001,,,,fd30d36489682184a7b3f1249d4f25a8,,2025-01-03 11:57:35.444663,ONETIME,2025-01-03 11:57:37.518533,ONETIME
399,SA2500300198-003,1,NO,SA2500300198,3,1136010,C,N200,USD,1.0800,USD,1.0800,0,[일시불] 대금입금,CTOR002,C0001,,,,fd30d36489682184a7b3f1249d4f25a8,,2025-01-03 11:57:35.444665,ONETIME,2025-01-03 11:57:37.519317,ONETIME
400,SA2500300199-001,1,NO,SA2500300199,1,1101010,D,N200,USD,1424.8455,USD,1424.8455,0,[일시불] 대금입금,CTOR002,C0001,,,,1a571dab740f7a551a61e7e3d43cb4a2,,2025-01-03 11:57:35.448759,ONETIME,2025-01-03 11:57:37.520122,ONETIME
401,SA2500300199-002,1,NO,SA2500300199,2,5423010,D,N200,USD,36.5345,USD,36.5345,0,[일시불] 대금입금,CTOR002,C0001,,,,1a571dab740f7a551a61e7e3d43cb4a2,,2025-01-03 11:57:35.448763,ONETIME,2025-01-03 11:57:37.520893,ONETIME
402,SA2500300199-003,1,NO,SA2500300199,3,1136010,C,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 대금입금,CTOR002,C0001,,,,1a571dab740f7a551a61e7e3d43cb4a2,,2025-01-03 11:57:35.448765,ONETIME,2025-01-03 11:57:37.522038,ONETIME
403,SA2500300200-001,1,NO,SA2500300200,1,1101010,D,N200,USD,1424.8455,USD,1424.8455,0,[일시불] 대금입금,CTOR002,C0001,,,,1a571dab740f7a551a61e7e3d43cb4a2,,2025-01-03 11:57:35.450427,ONETIME,2025-01-03 11:57:37.522737,ONETIME
404,SA2500300200-002,1,NO,SA2500300200,2,5423010,D,N200,USD,36.5345,USD,36.5345,0,[일시불] 대금입금,CTOR002,C0001,,,,1a571dab740f7a551a61e7e3d43cb4a2,,2025-01-03 11:57:35.450432,ONETIME,2025-01-03 11:57:37.523495,ONETIME
405,SA2500300200-003,1,NO,SA2500300200,3,1136010,C,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 대금입금,CTOR002,C0001,,,,1a571dab740f7a551a61e7e3d43cb4a2,,2025-01-03 11:57:35.450434,ONETIME,2025-01-03 11:57:37.524197,ONETIME
406,SA2500300201-001,1,NO,SA2500300201,1,1101010,D,N200,USD,1424.8455,USD,1424.8455,0,[일시불] 대금입금,CTOR002,C0001,,,,1a571dab740f7a551a61e7e3d43cb4a2,,2025-01-03 11:57:35.451799,ONETIME,2025-01-03 11:57:37.525003,ONETIME
407,SA2500300201-002,1,NO,SA2500300201,2,5423010,D,N200,USD,36.5345,USD,36.5345,0,[일시불] 대금입금,CTOR002,C0001,,,,1a571dab740f7a551a61e7e3d43cb4a2,,2025-01-03 11:57:35.451803,ONETIME,2025-01-03 11:57:37.525883,ONETIME
408,SA2500300201-003,1,NO,SA2500300201,3,1136010,C,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 대금입금,CTOR002,C0001,,,,1a571dab740f7a551a61e7e3d43cb4a2,,2025-01-03 11:57:35.451805,ONETIME,2025-01-03 11:57:37.526583,ONETIME
409,SA2500300202-001,1,NO,SA2500300202,1,1101010,D,N200,USD,1424.8455,USD,1424.8455,0,[일시불] 대금입금,CTOR002,C0001,,,,1a571dab740f7a551a61e7e3d43cb4a2,,2025-01-03 11:57:35.453212,ONETIME,2025-01-03 11:57:37.527450,ONETIME
410,SA2500300202-002,1,NO,SA2500300202,2,5423010,D,N200,USD,36.5345,USD,36.5345,0,[일시불] 대금입금,CTOR002,C0001,,,,1a571dab740f7a551a61e7e3d43cb4a2,,2025-01-03 11:57:35.453215,ONETIME,2025-01-03 11:57:37.528278,ONETIME
411,SA2500300202-003,1,NO,SA2500300202,3,1136010,C,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 대금입금,CTOR002,C0001,,,,1a571dab740f7a551a61e7e3d43cb4a2,,2025-01-03 11:57:35.453217,ONETIME,2025-01-03 11:57:37.529003,ONETIME
412,SA2500300203-001,1,NO,SA2500300203,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:35.454743,ONETIME,2025-01-03 11:57:37.529792,ONETIME
413,SA2500300203-002,1,NO,SA2500300203,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:35.454747,ONETIME,2025-01-03 11:57:37.530602,ONETIME
414,SA2500300203-003,1,NO,SA2500300203,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:35.454749,ONETIME,2025-01-03 11:57:37.531390,ONETIME
415,SA2500300204-001,1,NO,SA2500300204,1,1101010,D,N200,USD,1604.2650,USD,1604.2650,0,[일시불] 대금입금,CTOR002,C0001,,,,8de8fb7db73d26c73bbc1fc0e3e63e16,,2025-01-03 11:57:35.456174,ONETIME,2025-01-03 11:57:37.532187,ONETIME
416,SA2500300204-002,1,NO,SA2500300204,2,5423010,D,N200,USD,41.1350,USD,41.1350,0,[일시불] 대금입금,CTOR002,C0001,,,,8de8fb7db73d26c73bbc1fc0e3e63e16,,2025-01-03 11:57:35.456178,ONETIME,2025-01-03 11:57:37.532942,ONETIME
417,SA2500300204-003,1,NO,SA2500300204,3,1136010,C,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 대금입금,CTOR002,C0001,,,,8de8fb7db73d26c73bbc1fc0e3e63e16,,2025-01-03 11:57:35.456180,ONETIME,2025-01-03 11:57:37.533734,ONETIME
418,SA2500300205-001,1,NO,SA2500300205,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,8de8fb7db73d26c73bbc1fc0e3e63e16,,2025-01-03 11:57:35.457541,ONETIME,2025-01-03 11:57:37.534503,ONETIME
419,SA2500300205-002,1,NO,SA2500300205,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,8de8fb7db73d26c73bbc1fc0e3e63e16,,2025-01-03 11:57:35.457545,ONETIME,2025-01-03 11:57:37.535252,ONETIME
420,SA2500300205-003,1,NO,SA2500300205,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,8de8fb7db73d26c73bbc1fc0e3e63e16,,2025-01-03 11:57:35.457548,ONETIME,2025-01-03 11:57:37.535995,ONETIME
421,SA2500300206-001,1,NO,SA2500300206,1,1101010,D,N200,USD,1424.8455,USD,1424.8455,0,[일시불] 대금입금,CTOR002,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:35.459194,ONETIME,2025-01-03 11:57:37.536759,ONETIME
422,SA2500300206-002,1,NO,SA2500300206,2,5423010,D,N200,USD,36.5345,USD,36.5345,0,[일시불] 대금입금,CTOR002,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:35.459197,ONETIME,2025-01-03 11:57:37.537586,ONETIME
423,SA2500300206-003,1,NO,SA2500300206,3,1136010,C,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 대금입금,CTOR002,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:35.459199,ONETIME,2025-01-03 11:57:37.538350,ONETIME
424,SA2500300207-001,1,NO,SA2500300207,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,522607e66c488e7447d262027d64afbc,,2025-01-03 11:57:35.460806,ONETIME,2025-01-03 11:57:37.539090,ONETIME
425,SA2500300207-002,1,NO,SA2500300207,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,522607e66c488e7447d262027d64afbc,,2025-01-03 11:57:35.460808,ONETIME,2025-01-03 11:57:37.539859,ONETIME
426,SA2500300207-003,1,NO,SA2500300207,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,522607e66c488e7447d262027d64afbc,,2025-01-03 11:57:35.460810,ONETIME,2025-01-03 11:57:37.540611,ONETIME
427,SA2500300208-001,1,NO,SA2500300208,1,1101010,D,N200,USD,2142.5381,USD,2142.5381,0,[일시불] 대금입금,CTOR002,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:35.462575,ONETIME,2025-01-03 11:57:37.541272,ONETIME
428,SA2500300208-002,1,NO,SA2500300208,2,5423010,D,N200,USD,54.9369,USD,54.9369,0,[일시불] 대금입금,CTOR002,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:35.462579,ONETIME,2025-01-03 11:57:37.542021,ONETIME
429,SA2500300208-003,1,NO,SA2500300208,3,1136010,C,N200,USD,2197.4750,USD,2197.4750,0,[일시불] 대금입금,CTOR002,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:35.462581,ONETIME,2025-01-03 11:57:37.542723,ONETIME
430,SA2500300209-001,1,NO,SA2500300209,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:35.463933,ONETIME,2025-01-03 11:57:37.543433,ONETIME
431,SA2500300209-002,1,NO,SA2500300209,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:35.463937,ONETIME,2025-01-03 11:57:37.544157,ONETIME
432,SA2500300209-003,1,NO,SA2500300209,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:35.463939,ONETIME,2025-01-03 11:57:37.544922,ONETIME
433,SA2500300210-001,1,NO,SA2500300210,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:35.465346,ONETIME,2025-01-03 11:57:37.545771,ONETIME
434,SA2500300210-002,1,NO,SA2500300210,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:35.465351,ONETIME,2025-01-03 11:57:37.546489,ONETIME
435,SA2500300210-003,1,NO,SA2500300210,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:35.465353,ONETIME,2025-01-03 11:57:37.548001,ONETIME
436,SA2500300211-001,1,NO,SA2500300211,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:35.466858,ONETIME,2025-01-03 11:57:37.548797,ONETIME
437,SA2500300211-002,1,NO,SA2500300211,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:35.466861,ONETIME,2025-01-03 11:57:37.549506,ONETIME
438,SA2500300211-003,1,NO,SA2500300211,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:35.466863,ONETIME,2025-01-03 11:57:37.550196,ONETIME
439,SA2500300212-001,1,NO,SA2500300212,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:35.468520,ONETIME,2025-01-03 11:57:37.550966,ONETIME
440,SA2500300212-002,1,NO,SA2500300212,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:35.468524,ONETIME,2025-01-03 11:57:37.551701,ONETIME
441,SA2500300212-003,1,NO,SA2500300212,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:35.468526,ONETIME,2025-01-03 11:57:37.552464,ONETIME
442,SA2500300213-001,1,NO,SA2500300213,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:35.469896,ONETIME,2025-01-03 11:57:37.553180,ONETIME
443,SA2500300213-002,1,NO,SA2500300213,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:35.469900,ONETIME,2025-01-03 11:57:37.553882,ONETIME
444,SA2500300213-003,1,NO,SA2500300213,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:35.469903,ONETIME,2025-01-03 11:57:37.554611,ONETIME
445,SA2500300214-001,1,NO,SA2500300214,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:35.471420,ONETIME,2025-01-03 11:57:37.555369,ONETIME
446,SA2500300214-002,1,NO,SA2500300214,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:35.471423,ONETIME,2025-01-03 11:57:37.556789,ONETIME
447,SA2500300214-003,1,NO,SA2500300214,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:35.471425,ONETIME,2025-01-03 11:57:37.557550,ONETIME
448,SA2500300215-001,1,NO,SA2500300215,1,1101010,D,N200,USD,1424.8455,USD,1424.8455,0,[일시불] 대금입금,CTOR002,C0001,,,,7d2a19be2c4d0296a3acc2d285d61ec8,,2025-01-03 11:57:35.472876,ONETIME,2025-01-03 11:57:37.558238,ONETIME
449,SA2500300215-002,1,NO,SA2500300215,2,5423010,D,N200,USD,36.5345,USD,36.5345,0,[일시불] 대금입금,CTOR002,C0001,,,,7d2a19be2c4d0296a3acc2d285d61ec8,,2025-01-03 11:57:35.472880,ONETIME,2025-01-03 11:57:37.559177,ONETIME
450,SA2500300215-003,1,NO,SA2500300215,3,1136010,C,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 대금입금,CTOR002,C0001,,,,7d2a19be2c4d0296a3acc2d285d61ec8,,2025-01-03 11:57:35.472882,ONETIME,2025-01-03 11:57:37.560042,ONETIME
451,SA2500300216-001,1,NO,SA2500300216,1,1101010,D,N200,USD,1.0530,USD,1.0530,0,[일시불] 대금입금,CTOR002,C0001,,,,6dc44375a471696f912604eb8e84da34,,2025-01-03 11:57:35.474418,ONETIME,2025-01-03 11:57:37.560842,ONETIME
452,SA2500300216-002,1,NO,SA2500300216,2,5423010,D,N200,USD,0.0270,USD,0.0270,0,[일시불] 대금입금,CTOR002,C0001,,,,6dc44375a471696f912604eb8e84da34,,2025-01-03 11:57:35.474421,ONETIME,2025-01-03 11:57:37.561648,ONETIME
