id,version,doc_item_status,doc_id,line_number,account_code,account_side,company_code,tx_currency,tx_amount,currency,amount,exchange_rate_id,text,doc_template_code,cost_center,profit_center,segment,project,customer_id,vendor_id,create_time,created_by,update_time,updated_by
SA2500300162-002,1,NO,SA2500300162,2,2111010,C,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:13.526153,ONETIME,2025-01-03 11:57:13.526153,ONETIME
SA2500300163-001,1,NO,SA2500300163,1,1136010,D,N200,USD,2197.4750,USD,2197.4750,0,[일시불] 주문접수,CTOR001,C0001,,,,571da871e422fafdb7f1920522784445,,2025-01-03 11:57:13.529378,ONETIME,2025-01-03 11:57:13.529379,ONETIME
SA2500300163-002,1,NO,SA2500300163,2,2111010,C,N200,USD,2197.4750,USD,2197.4750,0,[일시불] 주문접수,CTOR001,C0001,,,,571da871e422fafdb7f1920522784445,,2025-01-03 11:57:13.529384,ONETIME,2025-01-03 11:57:13.529384,ONETIME
SA2500300164-001,1,NO,SA2500300164,1,1136010,D,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:13.531394,ONETIME,2025-01-03 11:57:13.531394,ONETIME
SA2500300164-002,1,NO,SA2500300164,2,2111010,C,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:13.531399,ONETIME,2025-01-03 11:57:13.531399,ONETIME
SA2500300165-001,1,NO,SA2500300165,1,1136010,D,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:13.533120,ONETIME,2025-01-03 11:57:13.533120,ONETIME
SA2500300165-002,1,NO,SA2500300165,2,2111010,C,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:13.533124,ONETIME,2025-01-03 11:57:13.533125,ONETIME
SA2500300166-001,1,NO,SA2500300166,1,1136010,D,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,571da871e422fafdb7f1920522784445,,2025-01-03 11:57:13.536621,ONETIME,2025-01-03 11:57:13.536621,ONETIME
SA2500300166-002,1,NO,SA2500300166,2,2111010,C,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,571da871e422fafdb7f1920522784445,,2025-01-03 11:57:13.536626,ONETIME,2025-01-03 11:57:13.536627,ONETIME
SA2500300167-001,1,NO,SA2500300167,1,1136010,D,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,571da871e422fafdb7f1920522784445,,2025-01-03 11:57:13.539210,ONETIME,2025-01-03 11:57:13.539210,ONETIME
SA2500300167-002,1,NO,SA2500300167,2,2111010,C,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,571da871e422fafdb7f1920522784445,,2025-01-03 11:57:13.539215,ONETIME,2025-01-03 11:57:13.539215,ONETIME
SA2500300168-001,1,NO,SA2500300168,1,1136010,D,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,a42e898b4b1425033517f5f0a42fc2a8,,2025-01-03 11:57:13.541193,ONETIME,2025-01-03 11:57:13.541193,ONETIME
SA2500300168-002,1,NO,SA2500300168,2,2111010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,a42e898b4b1425033517f5f0a42fc2a8,,2025-01-03 11:57:13.541198,ONETIME,2025-01-03 11:57:13.541198,ONETIME
SA2500300169-001,1,NO,SA2500300169,1,1136010,D,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,a42e898b4b1425033517f5f0a42fc2a8,,2025-01-03 11:57:13.545519,ONETIME,2025-01-03 11:57:13.545520,ONETIME
SA2500300169-002,1,NO,SA2500300169,2,2111010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,a42e898b4b1425033517f5f0a42fc2a8,,2025-01-03 11:57:13.545525,ONETIME,2025-01-03 11:57:13.545525,ONETIME
SA2500300170-001,1,NO,SA2500300170,1,1136010,D,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,571da871e422fafdb7f1920522784445,,2025-01-03 11:57:13.552467,ONETIME,2025-01-03 11:57:13.552468,ONETIME
SA2500300170-002,1,NO,SA2500300170,2,2111010,C,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,571da871e422fafdb7f1920522784445,,2025-01-03 11:57:13.552473,ONETIME,2025-01-03 11:57:13.552473,ONETIME
SA2500300171-001,1,NO,SA2500300171,1,1136010,D,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,da63f385f0c064b8a34cb2ee6fe4ea90,,2025-01-03 11:57:13.559244,ONETIME,2025-01-03 11:57:13.559244,ONETIME
SA2500300171-002,1,NO,SA2500300171,2,2111010,C,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,da63f385f0c064b8a34cb2ee6fe4ea90,,2025-01-03 11:57:13.559249,ONETIME,2025-01-03 11:57:13.559250,ONETIME
SA2500300172-001,1,NO,SA2500300172,1,1136010,D,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,dcbf02fef1ff6a3b795bc2402afe0f54,,2025-01-03 11:57:13.563793,ONETIME,2025-01-03 11:57:13.563793,ONETIME
SA2500300172-002,1,NO,SA2500300172,2,2111010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,dcbf02fef1ff6a3b795bc2402afe0f54,,2025-01-03 11:57:13.563798,ONETIME,2025-01-03 11:57:13.563799,ONETIME
SA2500300173-001,1,NO,SA2500300173,1,1136010,D,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,571da871e422fafdb7f1920522784445,,2025-01-03 11:57:13.567856,ONETIME,2025-01-03 11:57:13.567856,ONETIME
SA2500300173-002,1,NO,SA2500300173,2,2111010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,571da871e422fafdb7f1920522784445,,2025-01-03 11:57:13.567861,ONETIME,2025-01-03 11:57:13.567862,ONETIME
SA2500300174-001,1,NO,SA2500300174,1,1136010,D,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:13.572893,ONETIME,2025-01-03 11:57:13.572894,ONETIME
SA2500300174-002,1,NO,SA2500300174,2,2111010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:13.572899,ONETIME,2025-01-03 11:57:13.572899,ONETIME
SA2500300175-001,1,NO,SA2500300175,1,1136010,D,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:13.581415,ONETIME,2025-01-03 11:57:13.581415,ONETIME
SA2500300175-002,1,NO,SA2500300175,2,2111010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:13.581420,ONETIME,2025-01-03 11:57:13.581420,ONETIME
SA2500300176-001,1,NO,SA2500300176,1,1136010,D,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:13.584868,ONETIME,2025-01-03 11:57:13.584869,ONETIME
SA2500300176-002,1,NO,SA2500300176,2,2111010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:13.584874,ONETIME,2025-01-03 11:57:13.584874,ONETIME
SA2500300177-001,1,NO,SA2500300177,1,1136010,D,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:13.587552,ONETIME,2025-01-03 11:57:13.587552,ONETIME
SA2500300177-002,1,NO,SA2500300177,2,2111010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:13.587556,ONETIME,2025-01-03 11:57:13.587556,ONETIME
SA2500300178-001,1,NO,SA2500300178,1,1136010,D,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:13.589528,ONETIME,2025-01-03 11:57:13.589528,ONETIME
SA2500300178-002,1,NO,SA2500300178,2,2111010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:13.589532,ONETIME,2025-01-03 11:57:13.589532,ONETIME
SA2500300179-001,1,NO,SA2500300179,1,1136010,D,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:13.592308,ONETIME,2025-01-03 11:57:13.592309,ONETIME
SA2500300179-002,1,NO,SA2500300179,2,2111010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:13.592313,ONETIME,2025-01-03 11:57:13.592314,ONETIME
SA2500300180-001,1,NO,SA2500300180,1,1136010,D,N200,USD,2110.8800,USD,2110.8800,0,[일시불] 주문접수,CTOR001,C0001,,,,d338a11b8ce6ef049f1db2c9136f6f32,,2025-01-03 11:57:13.595551,ONETIME,2025-01-03 11:57:13.595552,ONETIME
SA2500300180-002,1,NO,SA2500300180,2,2111010,C,N200,USD,2110.8800,USD,2110.8800,0,[일시불] 주문접수,CTOR001,C0001,,,,d338a11b8ce6ef049f1db2c9136f6f32,,2025-01-03 11:57:13.595557,ONETIME,2025-01-03 11:57:13.595557,ONETIME
SA2500300181-001,1,NO,SA2500300181,1,1136010,D,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.597956,ONETIME,2025-01-03 11:57:13.597956,ONETIME
SA2500300181-002,1,NO,SA2500300181,2,2111010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.597961,ONETIME,2025-01-03 11:57:13.597961,ONETIME
SA2500300182-001,1,NO,SA2500300182,1,1136010,D,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.601709,ONETIME,2025-01-03 11:57:13.601710,ONETIME
SA2500300182-002,1,NO,SA2500300182,2,2111010,C,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.601715,ONETIME,2025-01-03 11:57:13.601715,ONETIME
SA2500300183-001,1,NO,SA2500300183,1,1136010,D,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,40547a52af73f53d3eb30b01c8271cbf,,2025-01-03 11:57:13.606345,ONETIME,2025-01-03 11:57:13.606345,ONETIME
SA2500300183-002,1,NO,SA2500300183,2,2111010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,40547a52af73f53d3eb30b01c8271cbf,,2025-01-03 11:57:13.606350,ONETIME,2025-01-03 11:57:13.606350,ONETIME
SA2500300184-001,1,NO,SA2500300184,1,1136010,D,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,989742a1b4a3b7949f422be6d21bde29,,2025-01-03 11:57:13.609430,ONETIME,2025-01-03 11:57:13.609431,ONETIME
SA2500300184-002,1,NO,SA2500300184,2,2111010,C,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,989742a1b4a3b7949f422be6d21bde29,,2025-01-03 11:57:13.609436,ONETIME,2025-01-03 11:57:13.609436,ONETIME
SA2500300185-001,1,NO,SA2500300185,1,1136010,D,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:13.611645,ONETIME,2025-01-03 11:57:13.611646,ONETIME
SA2500300185-002,1,NO,SA2500300185,2,2111010,C,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:13.611649,ONETIME,2025-01-03 11:57:13.611650,ONETIME
SA2500300186-001,1,NO,SA2500300186,1,1136010,D,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:13.615412,ONETIME,2025-01-03 11:57:13.615412,ONETIME
SA2500300186-002,1,NO,SA2500300186,2,2111010,C,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:13.615417,ONETIME,2025-01-03 11:57:13.615417,ONETIME
SA2500300187-001,1,NO,SA2500300187,1,1136010,D,N200,USD,1335.2600,USD,1335.2600,0,[일시불] 주문접수,CTOR001,C0001,,,,0be7bb4b8c098a9db971dfb35bc397ff,,2025-01-03 11:57:13.618225,ONETIME,2025-01-03 11:57:13.618226,ONETIME
SA2500300187-002,1,NO,SA2500300187,2,2111010,C,N200,USD,1335.2600,USD,1335.2600,0,[일시불] 주문접수,CTOR001,C0001,,,,0be7bb4b8c098a9db971dfb35bc397ff,,2025-01-03 11:57:13.618231,ONETIME,2025-01-03 11:57:13.618231,ONETIME
SA2500300188-001,1,NO,SA2500300188,1,1136010,D,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.620982,ONETIME,2025-01-03 11:57:13.620983,ONETIME
SA2500300188-002,1,NO,SA2500300188,2,2111010,C,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.620987,ONETIME,2025-01-03 11:57:13.620987,ONETIME
SA2500300189-001,1,NO,SA2500300189,1,1136010,D,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.622813,ONETIME,2025-01-03 11:57:13.622814,ONETIME
SA2500300189-002,1,NO,SA2500300189,2,2111010,C,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.622818,ONETIME,2025-01-03 11:57:13.622818,ONETIME
SA2500300190-001,1,NO,SA2500300190,1,1136010,D,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.626125,ONETIME,2025-01-03 11:57:13.626126,ONETIME
SA2500300190-002,1,NO,SA2500300190,2,2111010,C,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.626130,ONETIME,2025-01-03 11:57:13.626130,ONETIME
SA2500300191-001,1,NO,SA2500300191,1,1136010,D,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.629605,ONETIME,2025-01-03 11:57:13.629605,ONETIME
SA2500300191-002,1,NO,SA2500300191,2,2111010,C,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.629609,ONETIME,2025-01-03 11:57:13.629609,ONETIME
SA2500300192-001,1,NO,SA2500300192,1,1136010,D,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.633977,ONETIME,2025-01-03 11:57:13.633977,ONETIME
SA2500300192-002,1,NO,SA2500300192,2,2111010,C,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.633989,ONETIME,2025-01-03 11:57:13.633990,ONETIME
SA2500300193-001,1,NO,SA2500300193,1,1136010,D,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.637351,ONETIME,2025-01-03 11:57:13.637351,ONETIME
SA2500300193-002,1,NO,SA2500300193,2,2111010,C,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.637360,ONETIME,2025-01-03 11:57:13.637360,ONETIME
SA2500300194-001,1,NO,SA2500300194,1,1136010,D,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,cec51c756b0a7bba176b9b710ae59ba6,,2025-01-03 11:57:13.640101,ONETIME,2025-01-03 11:57:13.640101,ONETIME
SA2500300194-002,1,NO,SA2500300194,2,2111010,C,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,cec51c756b0a7bba176b9b710ae59ba6,,2025-01-03 11:57:13.640105,ONETIME,2025-01-03 11:57:13.640106,ONETIME
SA2500300195-001,1,NO,SA2500300195,1,1136010,D,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.641841,ONETIME,2025-01-03 11:57:13.641841,ONETIME
SA2500300195-002,1,NO,SA2500300195,2,2111010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.641844,ONETIME,2025-01-03 11:57:13.641844,ONETIME
SA2500300196-001,1,NO,SA2500300196,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,cec51c756b0a7bba176b9b710ae59ba6,,2025-01-03 11:57:35.440774,ONETIME,2025-01-03 11:57:35.440775,ONETIME
SA2500300196-002,1,NO,SA2500300196,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,cec51c756b0a7bba176b9b710ae59ba6,,2025-01-03 11:57:35.440786,ONETIME,2025-01-03 11:57:35.440786,ONETIME
SA2500300196-003,1,NO,SA2500300196,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,cec51c756b0a7bba176b9b710ae59ba6,,2025-01-03 11:57:35.440789,ONETIME,2025-01-03 11:57:35.440789,ONETIME
SA2500300197-001,1,NO,SA2500300197,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:35.442738,ONETIME,2025-01-03 11:57:35.442738,ONETIME
SA2500300197-002,1,NO,SA2500300197,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:35.442741,ONETIME,2025-01-03 11:57:35.442741,ONETIME
SA2500300197-003,1,NO,SA2500300197,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:35.442743,ONETIME,2025-01-03 11:57:35.442744,ONETIME
SA2500300198-001,1,NO,SA2500300198,1,1101010,D,N200,USD,1.0530,USD,1.0530,0,[일시불] 대금입금,CTOR002,C0001,,,,fd30d36489682184a7b3f1249d4f25a8,,2025-01-03 11:57:35.444659,ONETIME,2025-01-03 11:57:35.444659,ONETIME
SA2500300198-002,1,NO,SA2500300198,2,5423010,D,N200,USD,0.0270,USD,0.0270,0,[일시불] 대금입금,CTOR002,C0001,,,,fd30d36489682184a7b3f1249d4f25a8,,2025-01-03 11:57:35.444663,ONETIME,2025-01-03 11:57:35.444663,ONETIME
SA2500300198-003,1,NO,SA2500300198,3,1136010,C,N200,USD,1.0800,USD,1.0800,0,[일시불] 대금입금,CTOR002,C0001,,,,fd30d36489682184a7b3f1249d4f25a8,,2025-01-03 11:57:35.444665,ONETIME,2025-01-03 11:57:35.444665,ONETIME
SA2500300199-001,1,NO,SA2500300199,1,1101010,D,N200,USD,1424.8455,USD,1424.8455,0,[일시불] 대금입금,CTOR002,C0001,,,,1a571dab740f7a551a61e7e3d43cb4a2,,2025-01-03 11:57:35.448759,ONETIME,2025-01-03 11:57:35.448759,ONETIME
SA2500300199-002,1,NO,SA2500300199,2,5423010,D,N200,USD,36.5345,USD,36.5345,0,[일시불] 대금입금,CTOR002,C0001,,,,1a571dab740f7a551a61e7e3d43cb4a2,,2025-01-03 11:57:35.448763,ONETIME,2025-01-03 11:57:35.448763,ONETIME
SA2500300199-003,1,NO,SA2500300199,3,1136010,C,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 대금입금,CTOR002,C0001,,,,1a571dab740f7a551a61e7e3d43cb4a2,,2025-01-03 11:57:35.448765,ONETIME,2025-01-03 11:57:35.448766,ONETIME
SA2500300200-001,1,NO,SA2500300200,1,1101010,D,N200,USD,1424.8455,USD,1424.8455,0,[일시불] 대금입금,CTOR002,C0001,,,,1a571dab740f7a551a61e7e3d43cb4a2,,2025-01-03 11:57:35.450427,ONETIME,2025-01-03 11:57:35.450427,ONETIME
SA2500300200-002,1,NO,SA2500300200,2,5423010,D,N200,USD,36.5345,USD,36.5345,0,[일시불] 대금입금,CTOR002,C0001,,,,1a571dab740f7a551a61e7e3d43cb4a2,,2025-01-03 11:57:35.450432,ONETIME,2025-01-03 11:57:35.450432,ONETIME
SA2500300200-003,1,NO,SA2500300200,3,1136010,C,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 대금입금,CTOR002,C0001,,,,1a571dab740f7a551a61e7e3d43cb4a2,,2025-01-03 11:57:35.450434,ONETIME,2025-01-03 11:57:35.450434,ONETIME
SA2500300201-001,1,NO,SA2500300201,1,1101010,D,N200,USD,1424.8455,USD,1424.8455,0,[일시불] 대금입금,CTOR002,C0001,,,,1a571dab740f7a551a61e7e3d43cb4a2,,2025-01-03 11:57:35.451799,ONETIME,2025-01-03 11:57:35.451799,ONETIME
SA2500300201-002,1,NO,SA2500300201,2,5423010,D,N200,USD,36.5345,USD,36.5345,0,[일시불] 대금입금,CTOR002,C0001,,,,1a571dab740f7a551a61e7e3d43cb4a2,,2025-01-03 11:57:35.451803,ONETIME,2025-01-03 11:57:35.451803,ONETIME
SA2500300201-003,1,NO,SA2500300201,3,1136010,C,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 대금입금,CTOR002,C0001,,,,1a571dab740f7a551a61e7e3d43cb4a2,,2025-01-03 11:57:35.451805,ONETIME,2025-01-03 11:57:35.451805,ONETIME
SA2500300202-001,1,NO,SA2500300202,1,1101010,D,N200,USD,1424.8455,USD,1424.8455,0,[일시불] 대금입금,CTOR002,C0001,,,,1a571dab740f7a551a61e7e3d43cb4a2,,2025-01-03 11:57:35.453212,ONETIME,2025-01-03 11:57:35.453213,ONETIME
SA2500300202-002,1,NO,SA2500300202,2,5423010,D,N200,USD,36.5345,USD,36.5345,0,[일시불] 대금입금,CTOR002,C0001,,,,1a571dab740f7a551a61e7e3d43cb4a2,,2025-01-03 11:57:35.453215,ONETIME,2025-01-03 11:57:35.453215,ONETIME
SA2500300202-003,1,NO,SA2500300202,3,1136010,C,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 대금입금,CTOR002,C0001,,,,1a571dab740f7a551a61e7e3d43cb4a2,,2025-01-03 11:57:35.453217,ONETIME,2025-01-03 11:57:35.453217,ONETIME
SA2500300203-001,1,NO,SA2500300203,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:35.454743,ONETIME,2025-01-03 11:57:35.454743,ONETIME
SA2500300203-002,1,NO,SA2500300203,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:35.454747,ONETIME,2025-01-03 11:57:35.454747,ONETIME
SA2500300203-003,1,NO,SA2500300203,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:35.454749,ONETIME,2025-01-03 11:57:35.454749,ONETIME
SA2500300204-001,1,NO,SA2500300204,1,1101010,D,N200,USD,1604.2650,USD,1604.2650,0,[일시불] 대금입금,CTOR002,C0001,,,,8de8fb7db73d26c73bbc1fc0e3e63e16,,2025-01-03 11:57:35.456174,ONETIME,2025-01-03 11:57:35.456174,ONETIME
SA2500300204-002,1,NO,SA2500300204,2,5423010,D,N200,USD,41.1350,USD,41.1350,0,[일시불] 대금입금,CTOR002,C0001,,,,8de8fb7db73d26c73bbc1fc0e3e63e16,,2025-01-03 11:57:35.456178,ONETIME,2025-01-03 11:57:35.456178,ONETIME
SA2500300204-003,1,NO,SA2500300204,3,1136010,C,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 대금입금,CTOR002,C0001,,,,8de8fb7db73d26c73bbc1fc0e3e63e16,,2025-01-03 11:57:35.456180,ONETIME,2025-01-03 11:57:35.456180,ONETIME
SA2500300205-001,1,NO,SA2500300205,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,8de8fb7db73d26c73bbc1fc0e3e63e16,,2025-01-03 11:57:35.457541,ONETIME,2025-01-03 11:57:35.457542,ONETIME
SA2500300205-002,1,NO,SA2500300205,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,8de8fb7db73d26c73bbc1fc0e3e63e16,,2025-01-03 11:57:35.457545,ONETIME,2025-01-03 11:57:35.457546,ONETIME
SA2500300205-003,1,NO,SA2500300205,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,8de8fb7db73d26c73bbc1fc0e3e63e16,,2025-01-03 11:57:35.457548,ONETIME,2025-01-03 11:57:35.457548,ONETIME
