id,charge_id,charge_status,last_charge_status,billing_cycle,target_month,contract_id,start_date,end_date,create_time,update_time
1ayaPcSj0Sx,0105504500016-0101-NXXXXA-44,CREATED,CREATED,44,,0105504500016-0101-NXXXXA,,,2025-02-14 07:37:41.546128,2025-02-14 07:37:41.556072
1ayaPcSj0T1,0105504500016-0101-NXXXXA-48,CREATED,CREATED,48,,0105504500016-0101-NXXXXA,,,2025-02-14 07:37:41.546267,2025-02-14 07:37:41.556194
1ayaPcSj0T6,0105504500016-0101-NXXXXA-53,CREATED,CREATED,53,,0105504500016-0101-NXXXXA,,,2025-02-14 07:37:41.546429,2025-02-14 07:37:41.556362
1ayaPcSj0TC,0105504500016-0101-NXXXXA-59,CREATED,CREATED,59,,0105504500016-0101-NXXXXA,,,2025-02-14 07:37:41.546751,2025-02-14 07:37:41.556526
1ayaPcTrOzY,0105504500016-0101-NXXXXA-65,CREATED,CREATED,65,,0105504500016-0101-NXXXXA,,,2025-02-14 07:37:41.547035,2025-02-14 07:37:41.560506
1ayaPcTrOzc,0105504500016-0101-NXXXXA-69,CREATED,CREATED,69,,0105504500016-0101-NXXXXA,,,2025-02-14 07:37:41.547185,2025-02-14 07:37:41.560958
1ayaPcU907j,0105504500016-0101-NXXXXA-72,CREATED,CREATED,72,,0105504500016-0101-NXXXXA,,,2025-02-14 07:37:41.547288,2025-02-14 07:37:41.561340
1ayaPcSj0Sz,0105504500016-0101-NXXXXA-46,CREATED,CREATED,46,,0105504500016-0101-NXXXXA,,,2025-02-14 07:37:41.546197,2025-02-14 07:37:41.556137
1ayaPcSj0T3,0105504500016-0101-NXXXXA-50,CREATED,CREATED,50,,0105504500016-0101-NXXXXA,,,2025-02-14 07:37:41.546332,2025-02-14 07:37:41.556309
1ayaPcSj0T9,0105504500016-0101-NXXXXA-56,CREATED,CREATED,56,,0105504500016-0101-NXXXXA,,,2025-02-14 07:37:41.546539,2025-02-14 07:37:41.556444
1ayaPcTrOzU,0105504500016-0101-NXXXXA-61,CREATED,CREATED,61,,0105504500016-0101-NXXXXA,,,2025-02-14 07:37:41.546896,2025-02-14 07:37:41.560226
1ayaPcTrOzZ,0105504500016-0101-NXXXXA-66,CREATED,CREATED,66,,0105504500016-0101-NXXXXA,,,2025-02-14 07:37:41.547070,2025-02-14 07:37:41.560630
1ayaPcU907h,0105504500016-0101-NXXXXA-70,CREATED,CREATED,70,,0105504500016-0101-NXXXXA,,,2025-02-14 07:37:41.547219,2025-02-14 07:37:41.561187
1ayaPcU907m,0105504500016-0101-NXXXXA-75,CREATED,CREATED,75,,0105504500016-0101-NXXXXA,,,2025-02-14 07:37:41.547408,2025-02-14 07:37:41.561487
1ayaPcU907r,0105504500016-0101-NXXXXA-80,CREATED,CREATED,80,,0105504500016-0101-NXXXXA,,,2025-02-14 07:37:41.547588,2025-02-14 07:37:41.561655
1ayaPcU907w,0105504500016-0101-NXXXXA-85,CREATED,CREATED,85,,0105504500016-0101-NXXXXA,,,2025-02-14 07:37:41.547757,2025-02-14 07:37:41.561797
1ayaPcU907n,0105504500016-0101-NXXXXA-76,CREATED,CREATED,76,,0105504500016-0101-NXXXXA,,,2025-02-14 07:37:41.547450,2025-02-14 07:37:41.561512
1ayaPcU907t,0105504500016-0101-NXXXXA-82,CREATED,CREATED,82,,0105504500016-0101-NXXXXA,,,2025-02-14 07:37:41.547655,2025-02-14 07:37:41.561725
1aybcbb18rV,0105504500017-0101-NXXXXA-01,CREATED,CREATED,1,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.027135,2025-02-14 07:54:37.034775
1aybcbbIjze,0105504500017-0101-NXXXXA-06,CREATED,CREATED,6,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.027361,2025-02-14 07:54:37.035320
1aybcbbIjzj,0105504500017-0101-NXXXXA-11,CREATED,CREATED,11,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.027606,2025-02-14 07:54:37.035755
1aybcbbaL7q,0105504500017-0101-NXXXXA-14,CREATED,CREATED,14,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.027715,2025-02-14 07:54:37.036033
1aybcbbaL7t,0105504500017-0101-NXXXXA-17,CREATED,CREATED,17,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.027806,2025-02-14 07:54:37.036200
1awouHXTBwl,0105504400003-0201-7XXXXA-35,CREATED,CREATED,35,,0105504400003-0201-7XXXXA,,,2025-02-13 06:05:18.696105,2025-02-13 06:05:18.776101
1awouHXkn4s,0105504400003-0201-7XXXXA-38,CREATED,CREATED,38,,0105504400003-0201-7XXXXA,,,2025-02-13 06:05:18.696272,2025-02-13 06:05:18.777513
1awouHYJzL4,0105504400003-0201-7XXXXA-42,CREATED,CREATED,42,,0105504400003-0201-7XXXXA,,,2025-02-13 06:05:18.696549,2025-02-13 06:05:18.779803
1awouHYJzL2,0105504400003-0201-7XXXXA-40,CREATED,CREATED,40,,0105504400003-0201-7XXXXA,,,2025-02-13 06:05:18.696418,2025-02-13 06:05:18.779176
1aybcbbaL7z,0105504500017-0101-NXXXXA-23,CREATED,CREATED,23,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.028051,2025-02-14 07:54:37.036615
1aybcbbaL83,0105504500017-0101-NXXXXA-27,CREATED,CREATED,27,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.028164,2025-02-14 07:54:37.036850
1aybcbbrwGB,0105504500017-0101-NXXXXA-31,CREATED,CREATED,31,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.028277,2025-02-14 07:54:37.037989
1aybcbc9XOI,0105504500017-0101-NXXXXA-33,CREATED,CREATED,33,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.028333,2025-02-14 07:54:37.038203
1awouHhyLn1,0105504400003-0301-7XXXXA-64,CREATED,CREATED,64,,0105504400003-0301-7XXXXA,,,2025-02-13 06:05:18.706477,2025-02-13 06:05:18.813780
1awouHiFwvA,0105504400003-0301-7XXXXA-69,CREATED,CREATED,69,,0105504400003-0301-7XXXXA,,,2025-02-13 06:05:18.706742,2025-02-13 06:05:18.814273
1awouHiFwvG,0105504400003-0301-7XXXXA-75,CREATED,CREATED,75,,0105504400003-0301-7XXXXA,,,2025-02-13 06:05:18.707059,2025-02-13 06:05:18.814867
1awouHiXY3N,0105504400003-0301-7XXXXA-78,CREATED,CREATED,78,,0105504400003-0301-7XXXXA,,,2025-02-13 06:05:18.720176,2025-02-13 06:05:18.815235
1awqZigC7lm,0105504400004-0101-3XXXXA-01,CREATED,CREATED,1,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.541049,2025-02-13 06:28:39.554091
1awqZigC7ln,0105504400004-0101-3XXXXA-02,CREATED,CREATED,2,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.541195,2025-02-13 06:28:39.554643
1awqZigC7lo,0105504400004-0101-3XXXXA-03,CREATED,CREATED,3,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.541244,2025-02-13 06:28:39.554898
1awqZigTitu,0105504400004-0101-3XXXXA-05,CREATED,CREATED,5,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.541321,2025-02-13 06:28:39.555742
1awqZiiBJgJ,0105504400004-0101-3XXXXA-06,CREATED,CREATED,6,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.541355,2025-02-13 06:28:39.561787
1awqZiiSuoO,0105504400004-0101-3XXXXA-07,CREATED,CREATED,7,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.541388,2025-02-13 06:28:39.562046
1awqZigTitt,0105504400004-0101-3XXXXA-04,CREATED,CREATED,4,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.541285,2025-02-13 06:28:39.555369
1awqZiiSuoP,0105504400004-0101-3XXXXA-08,CREATED,CREATED,8,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.541423,2025-02-13 06:28:39.562197
1awqZiiSuoT,0105504400004-0101-3XXXXA-12,CREATED,CREATED,12,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.541553,2025-02-13 06:28:39.562689
1awqZiiSuoR,0105504400004-0101-3XXXXA-10,CREATED,CREATED,10,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.541488,2025-02-13 06:28:39.562492
1awqZiiSuoS,0105504400004-0101-3XXXXA-11,CREATED,CREATED,11,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.541520,2025-02-13 06:28:39.562589
1awqZiiSuoU,0105504400004-0101-3XXXXA-13,CREATED,CREATED,13,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.541855,2025-02-13 06:28:39.562789
1awqZiikVwb,0105504400004-0101-3XXXXA-16,CREATED,CREATED,16,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.542697,2025-02-13 06:28:39.563329
1awqZiiSuoW,0105504400004-0101-3XXXXA-15,CREATED,CREATED,15,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.542646,2025-02-13 06:28:39.562967
1awqZijbJL8,0105504400004-0101-3XXXXA-37,CREATED,CREATED,37,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.546775,2025-02-13 06:28:39.566647
1awqZijbJL7,0105504400004-0101-3XXXXA-36,CREATED,CREATED,36,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.545682,2025-02-13 06:28:39.566518
1awrGcFh173,0105504400005-0101-3XXXXA-18,CREATED,CREATED,18,,0105504400005-0101-3XXXXA,,,2025-02-13 06:38:20.434521,2025-02-13 06:38:20.466005
1awrGcFh174,0105504400005-0101-3XXXXA-19,CREATED,CREATED,19,,0105504400005-0101-3XXXXA,,,2025-02-13 06:38:20.434579,2025-02-13 06:38:20.466154
1aybcbc9XOO,0105504500017-0101-NXXXXA-40,CREATED,CREATED,40,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.028539,2025-02-14 07:54:37.038439
1aybcbc9XOS,0105504500017-0101-NXXXXA-45,CREATED,CREATED,45,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.028683,2025-02-14 07:54:37.038568
1aybcbc9XOU,0105504500017-0101-NXXXXA-44,CREATED,CREATED,44,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.028655,2025-02-14 07:54:37.038613
1aybcbc9XOa,0105504500017-0101-NXXXXA-52,CREATED,CREATED,52,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.028882,2025-02-14 07:54:37.038755
1aybcbc9XOe,0105504500017-0101-NXXXXA-56,CREATED,CREATED,56,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.029001,2025-02-14 07:54:37.038853
1aybcbd0Kmv,0105504500017-0101-NXXXXA-62,CREATED,CREATED,62,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.029168,2025-02-14 07:54:37.041968
1aybcbdHvv3,0105504500017-0101-NXXXXA-66,CREATED,CREATED,66,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.029282,2025-02-14 07:54:37.042153
1aybcbdHvv7,0105504500017-0101-NXXXXA-70,CREATED,CREATED,70,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.029395,2025-02-14 07:54:37.042321
1aybcbdHvvD,0105504500017-0101-NXXXXA-76,CREATED,CREATED,76,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.029564,2025-02-14 07:54:37.042511
1aybcbdHvvH,0105504500017-0101-NXXXXA-80,CREATED,CREATED,80,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.029765,2025-02-14 07:54:37.042628
1aybcbdHvvL,0105504500017-0101-NXXXXA-84,CREATED,CREATED,84,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.029881,2025-02-14 07:54:37.042738
1aybcbbaL7r,0105504500017-0101-NXXXXA-15,CREATED,CREATED,15,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.027745,2025-02-14 07:54:37.036091
1aybcbb18rW,0105504500017-0101-NXXXXA-02,CREATED,CREATED,2,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.027218,2025-02-14 07:54:37.034883
1aybcbbIjzf,0105504500017-0101-NXXXXA-07,CREATED,CREATED,7,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.027391,2025-02-14 07:54:37.035396
1awrGcFh175,0105504400005-0101-3XXXXA-20,CREATED,CREATED,20,,0105504400005-0101-3XXXXA,,,2025-02-13 06:38:20.435671,2025-02-13 06:38:20.466343
1awrGcFh176,0105504400005-0101-3XXXXA-21,CREATED,CREATED,21,,0105504400005-0101-3XXXXA,,,2025-02-13 06:38:20.435973,2025-02-13 06:38:20.466521
1aybcbbIjzh,0105504500017-0101-NXXXXA-09,CREATED,CREATED,9,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.027450,2025-02-14 07:54:37.035601
1aybcbbIjzl,0105504500017-0101-NXXXXA-13,CREATED,CREATED,13,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.027673,2025-02-14 07:54:37.035946
1aybcbbaL7v,0105504500017-0101-NXXXXA-19,CREATED,CREATED,19,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.027864,2025-02-14 07:54:37.036334
1aybcbbaL7y,0105504500017-0101-NXXXXA-22,CREATED,CREATED,22,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.028021,2025-02-14 07:54:37.036558
1aybcbc9XOM,0105504500017-0101-NXXXXA-38,CREATED,CREATED,38,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.028483,2025-02-14 07:54:37.038381
1awxU0UIIjf,0105504400007-0101-3XXXXA-20,CREATED,CREATED,20,,0105504400007-0101-3XXXXA,,,2025-02-13 08:05:19.419006,2025-02-13 08:05:19.519370
1awxU0UrUzt,0105504400007-0101-3XXXXA-26,CREATED,CREATED,26,,0105504400007-0101-3XXXXA,,,2025-02-13 08:05:19.422834,2025-02-13 08:05:19.522011
1aybcbc9XOP,0105504500017-0101-NXXXXA-41,CREATED,CREATED,41,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.028567,2025-02-14 07:54:37.038452
1awrGcFh178,0105504400005-0101-3XXXXA-23,CREATED,CREATED,23,,0105504400005-0101-3XXXXA,,,2025-02-13 06:38:20.436857,2025-02-13 06:38:20.466802
1awrGcFh179,0105504400005-0101-3XXXXA-24,CREATED,CREATED,24,,0105504400005-0101-3XXXXA,,,2025-02-13 06:38:20.436946,2025-02-13 06:38:20.466934
1aybcbc9XOV,0105504500017-0101-NXXXXA-47,CREATED,CREATED,47,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.028743,2025-02-14 07:54:37.038641
1aybcbc9XOY,0105504500017-0101-NXXXXA-50,CREATED,CREATED,50,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.028827,2025-02-14 07:54:37.038723
1aybcbc9XOc,0105504500017-0101-NXXXXA-54,CREATED,CREATED,54,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.028938,2025-02-14 07:54:37.038810
1aybcbd0Kmu,0105504500017-0101-NXXXXA-60,CREATED,CREATED,60,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.029112,2025-02-14 07:54:37.041899
1aybcbdHvv4,0105504500017-0101-NXXXXA-67,CREATED,CREATED,67,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.029310,2025-02-14 07:54:37.042155
1aybcbdHvv8,0105504500017-0101-NXXXXA-71,CREATED,CREATED,71,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.029423,2025-02-14 07:54:37.042356
1aybcbbIjzd,0105504500017-0101-NXXXXA-05,CREATED,CREATED,5,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.027329,2025-02-14 07:54:37.035202
1aybcbc9XOH,0105504500017-0101-NXXXXA-34,CREATED,CREATED,34,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.028371,2025-02-14 07:54:37.038167
1aybcbdHvvC,0105504500017-0101-NXXXXA-75,CREATED,CREATED,75,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.029536,2025-02-14 07:54:37.042482
1aybcbdHvvF,0105504500017-0101-NXXXXA-78,CREATED,CREATED,78,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.029621,2025-02-14 07:54:37.042572
1aybcbdHvvJ,0105504500017-0101-NXXXXA-82,CREATED,CREATED,82,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.029824,2025-02-14 07:54:37.042683
1aybcbb18rX,0105504500017-0101-NXXXXA-03,CREATED,CREATED,3,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.027267,2025-02-14 07:54:37.034911
1aybcbbIjzg,0105504500017-0101-NXXXXA-08,CREATED,CREATED,8,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.027421,2025-02-14 07:54:37.035480
1aybcbbIjzk,0105504500017-0101-NXXXXA-12,CREATED,CREATED,12,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.027639,2025-02-14 07:54:37.035879
1aybcbbaL7u,0105504500017-0101-NXXXXA-18,CREATED,CREATED,18,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.027834,2025-02-14 07:54:37.036279
1aybcbbaL80,0105504500017-0101-NXXXXA-24,CREATED,CREATED,24,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.028079,2025-02-14 07:54:37.036669
1aybcbbaL84,0105504500017-0101-NXXXXA-28,CREATED,CREATED,28,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.028192,2025-02-14 07:54:37.036904
1aybcbc9XOG,0105504500017-0101-NXXXXA-32,CREATED,CREATED,32,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.028306,2025-02-14 07:54:37.038082
1ax0hUvlRQB,0105504400008-0101-3XXXXA-34,CREATED,CREATED,34,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.977070,2025-02-13 08:50:21.072640
1ax0hUw32YH,0105504400008-0101-3XXXXA-36,CREATED,CREATED,36,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.977215,2025-02-13 08:50:21.073005
1aybcbc9XOK,0105504500017-0101-NXXXXA-36,CREATED,CREATED,36,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.028426,2025-02-14 07:54:37.038318
1aybcbc9XOQ,0105504500017-0101-NXXXXA-42,CREATED,CREATED,42,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.028595,2025-02-14 07:54:37.038496
1awqZiiSuoV,0105504400004-0101-3XXXXA-14,CREATED,CREATED,14,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.542297,2025-02-13 06:28:39.562879
1awqZiikVwc,0105504400004-0101-3XXXXA-17,CREATED,CREATED,17,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.542737,2025-02-13 06:28:39.563474
1awqZiikVwd,0105504400004-0101-3XXXXA-18,CREATED,CREATED,18,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.542781,2025-02-13 06:28:39.563587
1awqZiikVwg,0105504400004-0101-3XXXXA-21,CREATED,CREATED,21,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.543781,2025-02-13 06:28:39.563894
1awqZiikVwf,0105504400004-0101-3XXXXA-20,CREATED,CREATED,20,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.543685,2025-02-13 06:28:39.563770
1awqZiikVwe,0105504400004-0101-3XXXXA-19,CREATED,CREATED,19,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.542815,2025-02-13 06:28:39.563685
1awqZij274l,0105504400004-0101-3XXXXA-22,CREATED,CREATED,22,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.543825,2025-02-13 06:28:39.564047
1awqZij274m,0105504400004-0101-3XXXXA-23,CREATED,CREATED,23,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.543859,2025-02-13 06:28:39.564145
1awqZij274n,0105504400004-0101-3XXXXA-24,CREATED,CREATED,24,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.543890,2025-02-13 06:28:39.564232
1awqZij274o,0105504400004-0101-3XXXXA-25,CREATED,CREATED,25,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.543923,2025-02-13 06:28:39.564530
1awqZij274q,0105504400004-0101-3XXXXA-27,CREATED,CREATED,27,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.543991,2025-02-13 06:28:39.564745
1awqZij274r,0105504400004-0101-3XXXXA-28,CREATED,CREATED,28,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.544024,2025-02-13 06:28:39.564832
1awqZij274p,0105504400004-0101-3XXXXA-26,CREATED,CREATED,26,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.543958,2025-02-13 06:28:39.564650
1awqZij274s,0105504400004-0101-3XXXXA-29,CREATED,CREATED,29,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.545042,2025-02-13 06:28:39.564959
1awqZijbJL2,0105504400004-0101-3XXXXA-31,CREATED,CREATED,31,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.545153,2025-02-13 06:28:39.566018
1awqZijbJL4,0105504400004-0101-3XXXXA-33,CREATED,CREATED,33,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.545579,2025-02-13 06:28:39.566227
1awqZijbJL3,0105504400004-0101-3XXXXA-32,CREATED,CREATED,32,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.545524,2025-02-13 06:28:39.566125
1awqZijJiCx,0105504400004-0101-3XXXXA-30,CREATED,CREATED,30,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.545117,2025-02-13 06:28:39.565874
1awqZijbJL5,0105504400004-0101-3XXXXA-34,CREATED,CREATED,34,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.545618,2025-02-13 06:28:39.566327
1awqZijbJL6,0105504400004-0101-3XXXXA-35,CREATED,CREATED,35,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.545650,2025-02-13 06:28:39.566423
1awrGcFh177,0105504400005-0101-3XXXXA-22,CREATED,CREATED,22,,0105504400005-0101-3XXXXA,,,2025-02-13 06:38:20.436747,2025-02-13 06:38:20.466658
1awrGcFycFF,0105504400005-0101-3XXXXA-26,CREATED,CREATED,26,,0105504400005-0101-3XXXXA,,,2025-02-13 06:38:20.437080,2025-02-13 06:38:20.467219
1awrGcFycFE,0105504400005-0101-3XXXXA-25,CREATED,CREATED,25,,0105504400005-0101-3XXXXA,,,2025-02-13 06:38:20.437014,2025-02-13 06:38:20.467066
1awrGcFycFG,0105504400005-0101-3XXXXA-27,CREATED,CREATED,27,,0105504400005-0101-3XXXXA,,,2025-02-13 06:38:20.437144,2025-02-13 06:38:20.467354
1awrGcFycFH,0105504400005-0101-3XXXXA-28,CREATED,CREATED,28,,0105504400005-0101-3XXXXA,,,2025-02-13 06:38:20.437330,2025-02-13 06:38:20.467486
1awrGcF7oqq,0105504400005-0101-3XXXXA-13,CREATED,CREATED,13,,0105504400005-0101-3XXXXA,,,2025-02-13 06:38:20.434203,2025-02-13 06:38:20.464849
1aybcbc9XOW,0105504500017-0101-NXXXXA-48,CREATED,CREATED,48,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.028771,2025-02-14 07:54:37.038665
1aybcbc9XOb,0105504500017-0101-NXXXXA-53,CREATED,CREATED,53,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.028910,2025-02-14 07:54:37.038793
1aybcbc9XOg,0105504500017-0101-NXXXXA-58,CREATED,CREATED,58,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.029057,2025-02-14 07:54:37.038887
1aybcbdHvv6,0105504500017-0101-NXXXXA-69,CREATED,CREATED,69,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.029366,2025-02-14 07:54:37.042258
1aybcbdHvvB,0105504500017-0101-NXXXXA-74,CREATED,CREATED,74,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.029507,2025-02-14 07:54:37.042434
1aybcbdHvvG,0105504500017-0101-NXXXXA-79,CREATED,CREATED,79,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.029650,2025-02-14 07:54:37.042610
1aybcbdHvvN,0105504500017-0101-NXXXXA-61,CREATED,CREATED,61,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.029140,2025-02-14 07:54:37.042789
1aybcbbIjzc,0105504500017-0101-NXXXXA-04,CREATED,CREATED,4,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.027299,2025-02-14 07:54:37.035173
1aybcbbIjzi,0105504500017-0101-NXXXXA-10,CREATED,CREATED,10,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.027481,2025-02-14 07:54:37.035696
1aybcbbaL7s,0105504500017-0101-NXXXXA-16,CREATED,CREATED,16,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.027777,2025-02-14 07:54:37.036147
1awqZiiSuoQ,0105504400004-0101-3XXXXA-09,CREATED,CREATED,9,,0105504400004-0101-3XXXXA,,,2025-02-13 06:28:39.541455,2025-02-13 06:28:39.562355
1awrGcC0EPw,0105504400005-0101-3XXXXA-01,CREATED,CREATED,1,,0105504400005-0101-3XXXXA,,,2025-02-13 06:38:20.431698,2025-02-13 06:38:20.453336
1awrGcCr1o9,0105504400005-0101-3XXXXA-02,CREATED,CREATED,2,,0105504400005-0101-3XXXXA,,,2025-02-13 06:38:20.433341,2025-02-13 06:38:20.456193
1awrGcD8cwE,0105504400005-0101-3XXXXA-03,CREATED,CREATED,3,,0105504400005-0101-3XXXXA,,,2025-02-13 06:38:20.433444,2025-02-13 06:38:20.457272
1awrGcDhpCO,0105504400005-0101-3XXXXA-05,CREATED,CREATED,5,,0105504400005-0101-3XXXXA,,,2025-02-13 06:38:20.433584,2025-02-13 06:38:20.459892
1awrGcD8cwF,0105504400005-0101-3XXXXA-04,CREATED,CREATED,4,,0105504400005-0101-3XXXXA,,,2025-02-13 06:38:20.433520,2025-02-13 06:38:20.457820
1awrGcEqDig,0105504400005-0101-3XXXXA-07,CREATED,CREATED,7,,0105504400005-0101-3XXXXA,,,2025-02-13 06:38:20.433724,2025-02-13 06:38:20.463546
1awrGcEqDih,0105504400005-0101-3XXXXA-08,CREATED,CREATED,8,,0105504400005-0101-3XXXXA,,,2025-02-13 06:38:20.433785,2025-02-13 06:38:20.463837
1awrGcF7oqm,0105504400005-0101-3XXXXA-09,CREATED,CREATED,9,,0105504400005-0101-3XXXXA,,,2025-02-13 06:38:20.433948,2025-02-13 06:38:20.464106
1awrGcF7oqn,0105504400005-0101-3XXXXA-10,CREATED,CREATED,10,,0105504400005-0101-3XXXXA,,,2025-02-13 06:38:20.434011,2025-02-13 06:38:20.464317
1awrGcF7oqo,0105504400005-0101-3XXXXA-11,CREATED,CREATED,11,,0105504400005-0101-3XXXXA,,,2025-02-13 06:38:20.434070,2025-02-13 06:38:20.464504
1awrGcF7oqp,0105504400005-0101-3XXXXA-12,CREATED,CREATED,12,,0105504400005-0101-3XXXXA,,,2025-02-13 06:38:20.434128,2025-02-13 06:38:20.464672
1awrGcFPPyv,0105504400005-0101-3XXXXA-14,CREATED,CREATED,14,,0105504400005-0101-3XXXXA,,,2025-02-13 06:38:20.434266,2025-02-13 06:38:20.465292
1awrGcEYcab,0105504400005-0101-3XXXXA-06,CREATED,CREATED,6,,0105504400005-0101-3XXXXA,,,2025-02-13 06:38:20.433647,2025-02-13 06:38:20.462204
1awrGcFPPyx,0105504400005-0101-3XXXXA-16,CREATED,CREATED,16,,0105504400005-0101-3XXXXA,,,2025-02-13 06:38:20.434392,2025-02-13 06:38:20.465724
