id,is_signed,signed_time,form_id,revision,customer_id,order_item_id,start_date,end_date,duration_in_months,contract_status_code,update_time,create_time,channel_contract_id,rental_code
0105503700004-0101-NXXXXXA,true,2025-02-06 00:30:10.790,docusign_00001,0,26087d4ee674ac356a8feec722ac7b40,0105503700004-0101,2025-02-07 00:00:00.000,,0,ACTIVE,2025-02-07 13:08:01.634462,2025-02-06 00:30:11.375284,contract-100117388018107922,NXXXXA
0105430400019-0101-70000A,true,2024-10-30 08:02:06.602,,,286964b8e476133d41e4821710df7feb,0105430400019-0101,,,84,PENDING_CONFIRMATION,2024-10-30 08:02:27.228767,2024-10-30 08:02:27.228766,gid://shopify/SubscriptionContract/12376146136,7XXXXA
1XPu93Go6kw,true,2024-10-04 08:32:30.100,,,699c5899e9403aa95f3ce6e5e6163952,0105427800086-0301,2024-10-31 00:00:00.000,2029-10-31 00:00:00.000,60,ACTIVE,2025-02-11 02:08:20.349701,2024-10-04 08:32:58.921698,gid://shopify/SubscriptionContract/12126290136,5XXXXA
0105502800019-0101-NXXXXXA,true,2025-01-28 00:30:34.342,docusign_00001,0,7f42b3827e9f55d2cef57dd703f862a3,0105502800019-0101,,,0,PENDING_CONFIRMATION,2025-01-28 00:30:34.830618,2025-01-28 00:30:34.830618,contract-100117380242343432,NXXXXA
0105431300039-0101-30000A,true,2024-11-08 11:07:10.212,,,d669fdc307c8372dc05d0b13554c007b,0105431300039-0101,,,36,PENDING_CONFIRMATION,2024-11-08 11:07:35.818257,2024-11-08 11:07:35.818257,gid://shopify/SubscriptionContract/12457017560,3XXXXA
0105432300040-0101-50000A,true,2024-11-18 08:24:16.033,,,2b7a032490e5fe44fc43b4c749f6d2ff,0105432300040-0101,,,60,PENDING_CONFIRMATION,2024-11-18 08:24:39.374722,2024-11-18 08:24:39.374722,gid://shopify/SubscriptionContract/12733415640,5XXXXA
0105503700006-0101-7XXXXXA,true,2025-02-06 00:30:15.161,docusign_00001,0,cd5d3fa56ce1d2ed4d593a27ea09da13,0105503700006-0101,2025-02-07 00:00:00.000,2032-02-07 00:00:00.000,84,ACTIVE,2025-02-07 06:12:56.217575,2025-02-06 00:30:15.844024,contract-100117388018151621,7XXXXA
0105503700005-0101-3XXXXXA,true,2025-02-06 00:30:12.950,docusign_00001,0,54d7feea87ea6ef3a23c88bde4e3290f,0105503700005-0101,2025-02-07 00:00:00.000,2028-02-07 00:00:00.000,36,ACTIVE,2025-02-07 13:07:50.559655,2025-02-06 00:30:13.828162,contract-100117388018129530,3XXXXA
0105432300041-0101-50000A,true,2024-11-18 08:24:25.609,,,989742a1b4a3b7949f422be6d21bde29,0105432300041-0101,,,60,PENDING_CONFIRMATION,2024-11-18 08:24:39.969124,2024-11-18 08:24:39.969124,gid://shopify/SubscriptionContract/12733448408,5XXXXA
1VpUYy9GVJt,true,2024-08-06 01:29:38.634,docusign_00001,0,33b168c7c08383b2517c9a1d9317e5bf,0105421900024-0101,,,36,CONTRACT_CANCELLED,2024-11-25 06:34:35.357155,2024-08-06 01:29:38.725028,contract-100117229077786340,3XXXXA
0105433400040-0101-50000A,true,2024-11-29 08:27:33.616,docusign_00001,0,5bb70c446eb39b45eaff1af0ea2f375a,0105433400040-0101,,,60,PENDING_CONFIRMATION,2024-11-29 08:27:34.238638,2024-11-29 08:27:34.238638,contract-100117328688536174,5XXXXA
0105433400044-0101-30000A,true,2024-11-29 08:27:42.244,docusign_00001,0,19afcec1e06ccda6575400a21306cfea,0105433400044-0101,,,36,PENDING_CONFIRMATION,2024-11-29 08:27:42.674097,2024-11-29 08:27:42.674096,contract-100117328688622463,3XXXXA
0105502900001-0101-NXXXXXA,true,2025-01-29 00:29:33.874,docusign_00001,0,0889dc1c0c4df120ab80ed22f1be9339,0105502900001-0101,,,0,PENDING_CONFIRMATION,2025-01-29 00:29:36.790561,2025-01-29 00:29:36.790560,contract-100117381105739743,NXXXXA
0105503700016-0101-3XXXXXA,true,2025-02-06 00:30:45.079,docusign_00001,0,56f2bb7c299465398e9f630b414a415a,0105503700016-0101,2025-02-07 00:00:00.000,2028-02-07 00:00:00.000,36,ACTIVE,2025-02-07 13:06:42.664668,2025-02-06 00:30:47.176557,contract-100117388018450802,3XXXXA
0105433400048-0101-50000A,true,2024-11-29 08:27:51.532,docusign_00001,0,90554c669768913de0b096bd0a15238c,0105433400048-0101,,,60,PENDING_CONFIRMATION,2024-11-29 08:27:52.379130,2024-11-29 08:27:52.379130,contract-100117328688715334,5XXXXA
0105503700008-0101-3XXXXXA,true,2025-02-06 00:30:21.497,docusign_00001,0,b1b9bc3f95ceaed771bb7e9882a76315,0105503700008-0101,2025-02-07 00:00:00.000,2028-02-07 00:00:00.000,36,ACTIVE,2025-02-07 13:07:28.405357,2025-02-06 00:30:22.663158,contract-100117388018214980,3XXXXA
0105433400051-0101-30000A,true,2024-11-29 08:27:59.732,docusign_00001,0,403d2b8923e2853332485f404f07fe83,0105433400051-0101,,,36,PENDING_CONFIRMATION,2024-11-29 08:28:01.199383,2024-11-29 08:28:01.199383,contract-100117328688797322,3XXXXA
0105433400053-0101-N0000A,true,2024-11-29 08:28:04.632,docusign_00001,0,49cfa54595224232f1e1d969be569f8f,0105433400053-0101,,,0,PENDING_CONFIRMATION,2024-11-29 08:28:05.442990,2024-11-29 08:28:05.442989,contract-100117328688846333,NXXXXA
0105502900002-0101-5XXXXXA,true,2025-01-29 00:29:41.697,docusign_00001,0,c1c7c4878ed6730ffa83ad590b5dbb75,0105502900002-0101,,,60,PENDING_CONFIRMATION,2025-01-29 00:29:42.680709,2025-01-29 00:29:42.680709,contract-100117381105816994,5XXXXA
0105503700010-0101-7XXXXXA,true,2025-02-06 00:30:27.070,docusign_00001,0,85ec0aa201bf3c0115dc51d36080366c,0105503700010-0101,2025-02-07 00:00:00.000,2032-02-07 00:00:00.000,84,ACTIVE,2025-02-07 13:07:05.685285,2025-02-06 00:30:28.115584,contract-100117388018270712,7XXXXA
0105503700009-0101-NXXXXXA,true,2025-02-06 00:30:24.105,docusign_00001,0,aa0cc274a47a70d04d676a99a565ec9e,0105503700009-0101,2025-02-07 00:00:00.000,,0,ACTIVE,2025-02-07 13:07:17.174298,2025-02-06 00:30:25.745872,contract-100117388018241064,NXXXXA
0105503700013-0101-7XXXXXA,true,2025-02-06 00:30:37.233,docusign_00001,0,6ca175a70ad943bd871e451102caee5c,0105503700013-0101,,,84,PENDING_CONFIRMATION,2025-02-06 00:30:37.827980,2025-02-06 00:30:37.827980,contract-100117388018372343,7XXXXA
0105502900003-0101-5XXXXXA,true,2025-01-29 00:29:44.556,docusign_00001,0,bb4b250a43dfc31d2dbbaafb66095716,0105502900003-0101,,,60,PENDING_CONFIRMATION,2025-01-29 00:29:45.879791,2025-01-29 00:29:45.879791,contract-100117381105845594,5XXXXA
0105502900014-0101-3XXXXXA,true,2025-01-29 00:30:08.802,docusign_00001,0,1222148425ee3220645c2cd896d5bda2,0105502900014-0101,,,36,PENDING_CONFIRMATION,2025-01-29 00:30:09.544641,2025-01-29 00:30:09.544641,contract-100117381106088023,3XXXXA
0105501400021-0101-70000A,true,2025-01-14 00:29:56.768,docusign_00001,0,c8f79c7c9ea7762ceb39748118fdcfa1,0105501400021-0101,2025-01-24 00:00:00.000,2032-01-24 00:00:00.000,84,ACTIVE,2025-02-11 02:08:25.432813,2025-01-14 00:29:57.483881,contract-100117368145967690,7XXXXA
0105429800012-0101-30000A,true,,docusign_00001,0,8e621e3d0368631d263d07a351fa8d34,0105429800012-0101,,,36,PENDING_CONFIRMATION,2024-10-24 05:27:51.764345,2024-10-24 05:27:51.764343,contract-4739656095,3XXXXA
0105433400055-0101-30000A,true,2024-11-29 08:28:11.039,docusign_00001,0,762836fb1a6c823f1928f3ccea00eea7,0105433400055-0101,,,36,PENDING_CONFIRMATION,2024-11-29 08:28:12.106370,2024-11-29 08:28:12.106370,contract-100117328688910404,3XXXXA
0105434800025-0101-30000A,true,2024-12-13 08:40:51.622,docusign_00001,0,4ea7f3e4995967b68a26961b1fefc650,0105434800025-0101,,,36,PENDING_CONFIRMATION,2024-12-13 08:40:53.292447,2024-12-13 08:40:53.292447,contract-100117340792516242,3XXXXA
0105434800026-0101-50000A,true,2024-12-13 08:40:54.667,docusign_00001,0,b164ee5f3cf43bfa8072a5e85ae91327,0105434800026-0101,,,60,PENDING_CONFIRMATION,2024-12-13 08:40:55.917073,2024-12-13 08:40:55.917072,contract-100117340792546682,5XXXXA
0105434800028-0101-70000A,true,2024-12-13 08:41:01.929,docusign_00001,0,1f00e12e572c79bb078751b67689fb61,0105434800028-0101,,,84,PENDING_CONFIRMATION,2024-12-13 08:41:03.725849,2024-12-13 08:41:03.725848,contract-100117340792619310,7XXXXA
0105434800037-0101-70000A,true,2024-12-13 08:41:29.009,docusign_00001,0,0d8c167886d1efa7d39c5aef5d2816bd,0105434800037-0101,,,84,PENDING_CONFIRMATION,2024-12-13 08:41:30.404472,2024-12-13 08:41:30.404472,contract-100117340792890103,7XXXXA
0105435800031-0101-70000A,true,2024-12-23 09:07:54.130,docusign_00001,0,6780f6bcee30b28f4efab3af9c04c5a8,0105435800031-0101,,,84,PENDING_CONFIRMATION,2024-12-23 09:07:57.096560,2024-12-23 09:07:57.096560,contract-100117349448742010,7XXXXA
0105435800034-0101-30000A,true,2024-12-23 09:08:13.615,docusign_00001,0,b2cec5295d34d5d78a19b4065fc6501f,0105435800034-0101,,,36,PENDING_CONFIRMATION,2024-12-23 09:08:15.364235,2024-12-23 09:08:15.364235,contract-100117349448936161,3XXXXA
0105436200021-0101-30000A,true,2024-12-27 08:33:50.246,docusign_00001,0,a21ee352786ddb1f51c003764361cc49,0105436200021-0101,,,36,PENDING_CONFIRMATION,2024-12-27 08:33:51.645417,2024-12-27 08:33:51.645417,contract-100117352884302464,3XXXXA
0105430500038-0101-30000A,true,2024-10-31 05:01:45.732,,,cec51c756b0a7bba176b9b710ae59ba6,0105430500038-0101,,,36,PENDING_CONFIRMATION,2024-10-31 05:02:07.355440,2024-10-31 05:02:07.355439,gid://shopify/SubscriptionContract/12387516632,3XXXXA
0105434400009-0101-N0000A,true,2024-12-09 03:58:03.250,,,ca500feae7e0d6c378218a6af1610042,0105434400009-0101,,,0,PENDING_CONFIRMATION,2024-12-09 03:58:30.208863,2024-12-09 03:58:30.208863,gid://shopify/SubscriptionContract/15505719481,NXXXXA
0105434800027-0101-N0000A,true,2024-12-13 08:40:57.439,docusign_00001,0,1317326f4f662f2f5358536063952313,0105434800027-0101,,,0,PENDING_CONFIRMATION,2024-12-13 08:40:58.893292,2024-12-13 08:40:58.893291,contract-100117340792574411,NXXXXA
1XjI1pUMW1S,true,2024-10-16 00:51:41.643,docusign_00001,0,96788e059ecfe787d58d00ac13dfa739,0105429000025-0101,2024-10-17 00:00:00.000,,0,ACTIVE,2025-02-11 02:08:20.846874,2024-10-16 00:51:42.372672,contract-100117290399016434,NXXXXA
0105503700030-0101-5XXXXXA,true,2025-02-06 00:31:20.807,docusign_00001,0,1d8f2d72ae45c33633a6fbc6e893a967,0105503700030-0101,2025-02-07 00:00:00.000,2030-02-07 00:00:00.000,60,ACTIVE,2025-02-07 13:05:54.484879,2025-02-06 00:31:21.321364,contract-100117388018808082,5XXXXA
0105436200019-0101-30000A,true,2024-12-27 08:33:43.536,docusign_00001,0,55a2397e84bc98a6751125203f2cc644,0105436200019-0101,2025-01-06 00:00:00.000,2028-01-06 00:00:00.000,36,ACTIVE,2025-02-11 02:08:32.091971,2024-12-27 08:33:45.026799,contract-100117352884235370,3XXXXA
0105503700018-0101-NXXXXXA,true,2025-02-06 00:30:50.053,docusign_00001,0,0391d559696175a700c84f9b69bd294a,0105503700018-0101,2025-02-07 00:00:00.000,,0,ACTIVE,2025-02-07 13:06:18.910445,2025-02-06 00:30:50.778525,contract-100117388018500531,NXXXXA
0105500800009-0101-50000A,true,2025-01-08 02:03:58.920,docusign_00001,0,1a0e9b2feb4c458449c8325075f3679f,0105500800009-0101,2025-01-14 00:00:00.000,2030-01-14 00:00:00.000,60,ACTIVE,2025-02-11 02:08:32.734729,2025-01-08 02:04:00.652986,contract-100117363018389213,5XXXXA
0105429800013-0101-50000A,true,2024-10-24 06:25:38.024,,,adbd61bbb9a0636b478e4b5c95fcea1b,0105429800013-0101,,,60,PENDING_CONFIRMATION,2024-10-24 06:26:01.369663,2024-10-24 06:26:01.369662,gid://shopify/SubscriptionContract/12321390808,5XXXXA
0105430500039-0101-70000A,true,2024-10-31 05:07:20.800,,,cec51c756b0a7bba176b9b710ae59ba6,0105430500039-0101,,,84,PENDING_CONFIRMATION,2024-10-31 05:07:40.560660,2024-10-31 05:07:40.560659,gid://shopify/SubscriptionContract/14819197113,7XXXXA
0105430700005-0101-70000A,true,2024-11-02 06:01:21.456,docusign_00001,0,9efdad8237617bbb6a1bfb72b3f89015,0105430700005-0101,,,84,PENDING_CONFIRMATION,2024-11-02 06:01:22.856013,2024-11-02 06:01:22.856013,contract-100117305272814571,7XXXXA
0105502900004-0101-5XXXXXA,true,2025-01-29 00:29:47.384,docusign_00001,0,af83aaf87328370fd7bcba586d5285ab,0105502900004-0101,,,60,PENDING_CONFIRMATION,2025-01-29 00:29:49.252624,2025-01-29 00:29:49.252623,contract-100117381105873881,5XXXXA
0105502900011-0101-NXXXXXA,true,2025-01-29 00:30:03.243,docusign_00001,0,08a99730ef35fe8bf047d200c114e0e1,0105502900011-0101,,,0,PENDING_CONFIRMATION,2025-01-29 00:30:04.181343,2025-01-29 00:30:04.181343,contract-100117381106032440,NXXXXA
0105503700023-0101-5XXXXXA,true,2025-02-06 00:31:03.793,docusign_00001,0,e634eab5f9be4f562c98ee299fa8242e,0105503700023-0101,,,60,PENDING_CONFIRMATION,2025-02-06 00:31:04.191268,2025-02-06 00:31:04.191268,contract-100117388018637940,5XXXXA
0105500800002-0101-70000A,true,2025-01-08 02:03:28.167,docusign_00001,0,45afdd40432a5b3eeb401963fb12bb49,0105500800002-0101,,,84,PENDING_CONFIRMATION,2025-01-08 02:03:30.654424,2025-01-08 02:03:30.654424,contract-100117363018081694,7XXXXA
0105503700025-0101-3XXXXXA,true,2025-02-06 00:31:08.343,docusign_00001,0,4c686292a38f99f2e3e6eabd676661e5,0105503700025-0101,,,36,PENDING_CONFIRMATION,2025-02-06 00:31:09.045641,2025-02-06 00:31:09.045641,contract-100117388018683444,3XXXXA
0105503700027-0101-5XXXXXA,true,2025-02-06 00:31:14.248,docusign_00001,0,c4ab23f2b81e2cb92b6c676303fd6d43,0105503700027-0101,,,60,PENDING_CONFIRMATION,2025-02-06 00:31:15.017630,2025-02-06 00:31:15.017630,contract-100117388018742492,5XXXXA
0105503700014-0101-NXXXXXA,true,2025-02-06 00:30:40.407,docusign_00001,0,3d1c219bce027a1e2a36082d33c27d45,0105503700014-0101,2025-02-07 00:00:00.000,,0,ACTIVE,2025-02-07 13:06:54.227872,2025-02-06 00:30:41.156479,contract-100117388018404083,NXXXXA
1XUcEkjsrbY,true,2024-10-07 04:35:59.089,,,699c5899e9403aa95f3ce6e5e6163952,0105428100009-0101,2024-10-31 00:00:00.000,2029-10-31 00:00:00.000,60,ACTIVE,2025-02-11 02:08:17.762169,2024-10-07 04:40:24.685194,gid://shopify/SubscriptionContract/12147196120,5XXXXA
1XUlsgcIc3B,true,2024-10-07 06:54:04.439,,,699c5899e9403aa95f3ce6e5e6163952,0105428100016-0201,2024-10-31 00:00:00.000,2029-10-31 00:00:00.000,60,ACTIVE,2025-02-11 02:08:20.376975,2024-10-07 06:55:22.039326,gid://shopify/SubscriptionContract/12148277464,5XXXXA
0105500800005-0101-N0000A,true,2025-01-08 02:03:40.594,docusign_00001,0,65b1b54823f475697db6d13b685c3f00,0105500800005-0101,,,0,PENDING_CONFIRMATION,2025-01-08 02:03:43.237355,2025-01-08 02:03:43.237355,contract-100117363018205954,NXXXXA
1XPu93Go6ku,true,2024-10-04 08:32:30.100,,,699c5899e9403aa95f3ce6e5e6163952,0105427800086-0201,2024-10-31 00:00:00.000,2029-10-31 00:00:00.000,60,ACTIVE,2025-02-11 02:08:20.409526,2024-10-04 08:32:58.921657,gid://shopify/SubscriptionContract/12126257368,5XXXXA
1XmbPQwhtC9,true,2024-10-18 00:45:42.905,docusign_00001,0,0b2c6a9129e0be9d6faddfd7f13533de,0105429200021-0101,2024-10-31 00:00:00.000,2027-10-31 00:00:00.000,36,ACTIVE,2025-02-11 02:08:20.471883,2024-10-18 00:45:43.787769,contract-100117292123429053,3XXXXA
1XKMjXRqzBF,true,2024-10-01 00:27:23.965,docusign_00001,0,dabd9bfc8292e3fc732757dd16f771e9,0105427500040-0101,2024-10-02 00:00:00.000,2029-10-02 00:00:00.000,60,ACTIVE,2025-02-11 02:08:20.632860,2024-10-01 00:27:24.320912,contract-100117277424439654,5XXXXA
0105502900005-0101-NXXXXXA,true,2025-01-29 00:29:50.585,docusign_00001,0,6a30093dde7812bb375f3080c623b90f,0105502900005-0101,,,0,PENDING_CONFIRMATION,2025-01-29 00:29:51.457223,2025-01-29 00:29:51.457223,contract-100117381105905862,NXXXXA
0105503700021-0101-7XXXXXA,true,2025-02-06 00:30:57.863,docusign_00001,0,6d356ab6674f48090b6fcf873cfd77b6,0105503700021-0101,,,84,PENDING_CONFIRMATION,2025-02-06 00:30:58.295086,2025-02-06 00:30:58.295086,contract-100117388018578631,7XXXXA
0105503700024-0101-5XXXXXA,true,2025-02-06 00:31:05.897,docusign_00001,0,dfc67ac1b1e611e4fc66d20fdfdfb326,0105503700024-0101,,,60,PENDING_CONFIRMATION,2025-02-06 00:31:06.421166,2025-02-06 00:31:06.421165,contract-100117388018658981,5XXXXA
0105503700015-0101-NXXXXXA,true,2025-02-06 00:30:42.286,docusign_00001,0,4b123f7d5225943be93bc045baaa7108,0105503700015-0101,2025-02-07 00:00:00.000,,0,ACTIVE,2025-02-07 06:20:10.677943,2025-02-06 00:30:43.906118,contract-100117388018422863,NXXXXA
0105500800008-0101-30000A,true,2025-01-08 02:03:55.560,docusign_00001,0,e7b6bf7827ceb64c2437e28c9e5c5109,0105500800008-0101,2025-01-14 00:00:00.000,2028-01-14 00:00:00.000,36,ACTIVE,2025-02-11 02:08:32.369626,2025-01-08 02:03:56.968421,contract-100117363018355610,3XXXXA
0105501700001-0101-50000A,true,2025-01-17 00:29:14.005,docusign_00001,0,8056ce12bcaeb01e4fa67bf732898f2d,0105501700001-0101,2025-01-24 00:00:00.000,2030-01-24 00:00:00.000,60,ACTIVE,2025-02-03 03:44:03.246523,2025-01-17 00:29:16.719053,contract-100117370737541103,5XXXXA
0105502900006-0101-3XXXXXA,true,2025-01-29 00:29:52.658,docusign_00001,0,104b6edcc06e2b25f36cae8a0c4dd48a,0105502900006-0101,,,36,PENDING_CONFIRMATION,2025-01-29 00:29:54.040546,2025-01-29 00:29:54.040546,contract-100117381105926591,3XXXXA
0105429800017-0101-70000A,true,2024-10-24 07:49:09.184,docusign_00001,0,f20c4c34453a385ab186913fc0f73a36,0105429800017-0101,,,84,PENDING_CONFIRMATION,2024-10-24 07:49:09.954999,2024-10-24 07:49:09.954999,contract-100117297561491854,7XXXXA
0105429800018-0101-70000A,true,2024-10-24 07:49:11.110,docusign_00001,0,21af142aae531c6766aef8e2b8f975b8,0105429800018-0101,,,84,PENDING_CONFIRMATION,2024-10-24 07:49:11.755853,2024-10-24 07:49:11.755852,contract-100117297561511100,7XXXXA
0105502900008-0101-NXXXXXA,true,2025-01-29 00:29:57.430,docusign_00001,0,e22fd033876de59906c626b08ce1f98b,0105502900008-0101,,,0,PENDING_CONFIRMATION,2025-01-29 00:29:58.663220,2025-01-29 00:29:58.663220,contract-100117381105974312,NXXXXA
0105502900013-0101-3XXXXXA,true,2025-01-29 00:30:07.394,docusign_00001,0,07efd9611ccd5ac81ded64c4ad8a5b66,0105502900013-0101,,,36,PENDING_CONFIRMATION,2025-01-29 00:30:07.871106,2025-01-29 00:30:07.871106,contract-100117381106073950,3XXXXA
0105503700017-0101-NXXXXXA,true,2025-02-06 00:30:48.530,docusign_00001,0,b41a978c246ebd0b4507014267fdf8cb,0105503700017-0101,2025-02-07 00:00:00.000,,0,ACTIVE,2025-02-07 13:06:30.967259,2025-02-06 00:30:48.937937,contract-100117388018485310,NXXXXA
0105429800021-0101-70000A,true,2024-10-24 07:49:16.493,docusign_00001,0,e49dc3409834ed3673a58893a5784ca8,0105429800021-0101,,,84,PENDING_CONFIRMATION,2024-10-24 07:49:17.101502,2024-10-24 07:49:17.101502,contract-100117297561564943,7XXXXA
0105433000030-0101-70000A,true,2024-11-25 07:53:50.731,,,c0da25f34f5235658e4fe2b62de7962e,0105433000030-0101,,,84,PENDING_CONFIRMATION,2024-11-25 07:54:22.114867,2024-11-25 07:54:22.114867,gid://shopify/SubscriptionContract/12831883480,7XXXXA
0105431700008-0201-30000A,true,2024-11-12 04:20:09.576,,,2c300eb8eac61066045d20e89b1e6c58,0105431700008-0201,,,36,PENDING_CONFIRMATION,2024-11-12 04:20:20.731859,2024-11-12 04:20:20.731859,gid://shopify/SubscriptionContract/12494995672,3XXXXA
0105429700018-0101-70000A,true,2024-10-23 07:35:35.976,docusign_00001,0,1b4e69bbcfb21eff583d24a109bc3419,0105429700018-0101,,,84,PENDING_CONFIRMATION,2024-10-23 07:35:36.972451,2024-10-23 07:35:36.972451,contract-100117296689359772,7XXXXA
0105501400027-0101-N0000A,true,2025-01-14 00:30:12.459,docusign_00001,0,01dec0412ed88d9549b01066d4353d71,0105501400027-0101,,,0,PENDING_CONFIRMATION,2025-01-14 00:30:12.945143,2025-01-14 00:30:12.945143,contract-100117368146124604,NXXXXA
0105429700009-0101-N0000A,true,2024-10-23 07:35:19.381,docusign_00001,0,2be15f6ecda52142bc10da083db3f86a,0105429700009-0101,,,0,PENDING_CONFIRMATION,2024-10-23 07:35:20.409644,2024-10-23 07:35:20.409644,contract-100117296689193810,NXXXXA
0105429700012-0101-N0000A,true,2024-10-23 07:35:25.141,docusign_00001,0,b3c8cdc08362f9262878d15c1bc83f00,0105429700012-0101,,,0,PENDING_CONFIRMATION,2024-10-23 07:35:25.870317,2024-10-23 07:35:25.870317,contract-100117296689251411,NXXXXA
0105502200004-0101-N0000A,true,2025-01-22 00:30:03.876,docusign_00001,0,c7de20accf62aabb57fe7e3a8692432d,0105502200004-0101,2025-01-24 00:00:00.000,,0,ACTIVE,2025-02-03 03:44:04.632318,2025-01-22 00:30:04.859699,contract-100117375058038811,NXXXXA
0105502900007-0101-7XXXXXA,true,2025-01-29 00:29:55.331,docusign_00001,0,3ca12d3b222e5ff3131b9e91dd40b100,0105502900007-0101,,,84,PENDING_CONFIRMATION,2025-01-29 00:29:56.117303,2025-01-29 00:29:56.117303,contract-100117381105953351,7XXXXA
0105502900009-0101-3XXXXXA,true,2025-01-29 00:29:59.745,docusign_00001,0,67ddda5301115641cdb46c7e20b3df4b,0105502900009-0101,,,36,PENDING_CONFIRMATION,2025-01-29 00:30:00.093800,2025-01-29 00:30:00.093800,contract-100117381105997470,3XXXXA
0105503700019-0101-NXXXXXA,true,2025-02-06 00:30:51.845,docusign_00001,0,b02b77825a7e12371f708bd6589b9e40,0105503700019-0101,2025-02-07 00:00:00.000,,0,ACTIVE,2025-02-07 06:26:36.248882,2025-02-06 00:30:52.401808,contract-100117388018518453,NXXXXA
0105429800022-0101-50000A,true,2024-10-24 07:49:18.208,docusign_00001,0,6666bf7a97649f9fb53ecf2211c1ec2b,0105429800022-0101,,,60,PENDING_CONFIRMATION,2024-10-24 07:49:19.096459,2024-10-24 07:49:19.096459,contract-100117297561582094,5XXXXA
0105430700015-0101-30000A,true,2024-11-02 06:01:47.157,docusign_00001,0,426e900c08ad0915559e6d2582fb0bce,0105430700015-0101,,,36,PENDING_CONFIRMATION,2024-11-02 06:01:48.329938,2024-11-02 06:01:48.329938,contract-100117305273071580,3XXXXA
0105430400022-0101-70000A,true,2024-10-30 08:49:29.376,,,cec51c756b0a7bba176b9b710ae59ba6,0105430400022-0101,,,84,PENDING_CONFIRMATION,2024-10-30 08:50:17.632437,2024-10-30 08:50:17.632436,gid://shopify/SubscriptionContract/14809923769,7XXXXA
0105430400022-0201-70000A,true,2024-10-30 08:49:29.380,,,cec51c756b0a7bba176b9b710ae59ba6,0105430400022-0201,,,84,PENDING_CONFIRMATION,2024-10-30 08:50:17.633346,2024-10-30 08:50:17.633346,gid://shopify/SubscriptionContract/14809956537,7XXXXA
0105432300042-0101-70000A,true,2024-11-18 09:37:04.008,docusign_00001,0,ef9cb8a3a48613c00b54cb25741b3223,0105432300042-0101,,,84,PENDING_CONFIRMATION,2024-11-18 09:37:06.255277,2024-11-18 09:37:06.255277,contract-100117319226240953,7XXXXA
0105433000023-0101-30000A,true,2024-11-25 06:48:18.720,,,c0da25f34f5235658e4fe2b62de7962e,0105433000023-0101,,,36,PENDING_CONFIRMATION,2024-11-25 06:48:40.266215,2024-11-25 06:48:40.266204,gid://shopify/SubscriptionContract/15140651193,3XXXXA
0105433400041-0101-50000A,true,2024-11-29 08:27:35.787,docusign_00001,0,161c8100bb5b20bbe3137f8e34739cc9,0105433400041-0101,,,60,PENDING_CONFIRMATION,2024-11-29 08:27:36.274772,2024-11-29 08:27:36.274772,contract-100117328688557884,5XXXXA
