id,service_flow_id,service_billing_type,service_charge_status,update_time,create_time,shopify_order_id
1aj9k9XcMDZ,1aj9k9XKl5S,INVOICE_BILLING,PENDING,2025-02-05 00:30:24.887062,2025-02-05 00:30:24.882137,
1aj9kNYa8N9,1aj9kNYa8N6,INVOICE_BILLING,PENDING,2025-02-05 00:30:27.956276,2025-02-05 00:30:27.952308,
1aj9keg6HKm,1aj9keg6HKj,INVOICE_BILLING,PENDING,2025-02-05 00:30:31.708642,2025-02-05 00:30:31.705128,
1aj9kqDV4gI,1aj9kqDV4gF,INVOICE_BILLING,PENDING,2025-02-05 00:30:34.257836,2025-02-05 00:30:34.253985,
1aj9kxCHj1p,1aj9kxCHj1m,INVOICE_BILLING,PENDING,2025-02-05 00:30:35.750219,2025-02-05 00:30:35.745685,
1aj9l3adNvt,1aj9l3adNvq,INVOICE_BILLING,PENDING,2025-02-05 00:30:37.178509,2025-02-05 00:30:37.174855,
1aj9lAimmW4,1aj9lAimmW1,INVOICE_BILLING,PENDING,2025-02-05 00:30:38.727649,2025-02-05 00:30:38.723678,
1aj9lJPd5ly,1aj9lJPd5lv,INVOICE_BILLING,PENDING,2025-02-05 00:30:40.635942,2025-02-05 00:30:40.628804,
1aj9lRtW9UI,1aj9lRtW9UF,INVOICE_BILLING,PENDING,2025-02-05 00:30:42.469486,2025-02-05 00:30:42.465700,
1aj9lYiAsTJ,1aj9lYiAsTG,INVOICE_BILLING,PENDING,2025-02-05 00:30:43.975466,2025-02-05 00:30:43.968403,
1aj9lkOqnbi,1aj9lkOqnbf,INVOICE_BILLING,PENDING,2025-02-05 00:30:46.531344,2025-02-05 00:30:46.527438,
1aj9lz7WoTt,1aj9lz7WoTq,INVOICE_BILLING,PENDING,2025-02-05 00:30:49.751935,2025-02-05 00:30:49.748175,
1aj9mA4DimG,1aj9mA3w7e9,INVOICE_BILLING,PENDING,2025-02-05 00:30:52.166044,2025-02-05 00:30:52.161932,
1aj9mMluamN,1aj9mMluamK,INVOICE_BILLING,PENDING,2025-02-05 00:30:54.907780,2025-02-05 00:30:54.903954,
1aj9mVg0OoX,1aj9mVg0OoU,INVOICE_BILLING,PENDING,2025-02-05 00:30:56.859125,2025-02-05 00:30:56.855459,
1aj9mhruBQt,1aj9mhruBQq,INVOICE_BILLING,PENDING,2025-02-05 00:30:59.513728,2025-02-05 00:30:59.509873,
1aj9moqgpE7,1aj9moqgpE4,INVOICE_BILLING,PENDING,2025-02-05 00:31:01.037597,2025-02-05 00:31:01.033487,
1aj9mzpkA9C,1aj9mzpkA99,INVOICE_BILLING,PENDING,2025-02-05 00:31:03.437486,2025-02-05 00:31:03.432311,
1aj9nCC3TWs,1aj9nCC3TWp,INVOICE_BILLING,PENDING,2025-02-05 00:31:06.135890,2025-02-05 00:31:06.132135,
1aj9nKq3nDu,1aj9nKq3nDr,INVOICE_BILLING,PENDING,2025-02-05 00:31:08.043189,2025-02-05 00:31:08.038380,
1aj9nTNM3EE,1aj9nTNM3EB,INVOICE_BILLING,PENDING,2025-02-05 00:31:09.874122,2025-02-05 00:31:09.867533,
1ajJIN99fRz,1ajJIN99fRw,INVOICE_BILLING,PENDING,2025-02-05 02:44:04.864984,2025-02-05 02:44:04.847548,
1ajLoqw9cIV,1ajLoqw9cIS,ON_SITE_PAYMENT,PENDING,2025-02-05 03:19:23.946094,2025-02-05 03:19:23.940006,
1ajMEwUB8QL,1ajMEwUB8QI,INVOICE_BILLING,PENDING,2025-02-05 03:25:17.255047,2025-02-05 03:25:17.248736,
1ajMNcRdt3g,1ajMNcRdt3d,ON_SITE_PAYMENT,PENDING,2025-02-05 03:27:14.777033,2025-02-05 03:27:14.755394,
1ajMxGBAhkQ,1ajMxGBAhkN,ON_SITE_PAYMENT,PENDING,2025-02-05 03:35:17.412132,2025-02-05 03:35:17.406763,
1ajXtnS2KJd,1ajXtnS2KJa,ON_SITE_PAYMENT,PENDING,2025-02-05 06:08:26.334004,2025-02-05 06:08:26.318096,
1ajXtuyyTJu,1ajXtuyyTJr,ON_SITE_PAYMENT,PENDING,2025-02-05 06:08:27.975812,2025-02-05 06:08:27.959714,
1ajaUpYWejO,1ajaUpWFrgp,INVOICE_BILLING,PENDING,2025-02-05 06:44:47.101890,2025-02-05 06:44:47.087040,
1ajl1bJx7Dd,1ajl1bJx7Da,INVOICE_BILLING,PENDING,2025-02-05 09:12:07.054445,2025-02-05 09:12:07.044369,
1akocCN1yQm,1akocCN1yQj,INVOICE_BILLING,PENDING,2025-02-06 00:29:58.001941,2025-02-06 00:29:57.987880,
1akocgLqiJu,1akocgLqiJr,INVOICE_BILLING,PENDING,2025-02-06 00:30:04.419025,2025-02-06 00:30:04.414360,
1akod2BpL4n,1akod2BpL4k,INVOICE_BILLING,PENDING,2025-02-06 00:30:09.228997,2025-02-06 00:30:09.225226,
1akodCukAvK,1akodCukAvH,INVOICE_BILLING,PENDING,2025-02-06 00:30:11.632267,2025-02-06 00:30:11.619169,
1akodNn2nze,1akodNn2nzb,INVOICE_BILLING,PENDING,2025-02-06 00:30:13.889292,2025-02-06 00:30:13.885840,
1akodX67JUc,1akodX67JUZ,INVOICE_BILLING,PENDING,2025-02-06 00:30:15.975254,2025-02-06 00:30:15.970014,
1akodgktd2x,1akodgktd2u,INVOICE_BILLING,PENDING,2025-02-06 00:30:18.031071,2025-02-06 00:30:18.028193,
1akoe2EJeIY,1akoe2EJeIV,INVOICE_BILLING,PENDING,2025-02-06 00:30:22.729869,2025-02-06 00:30:22.726085,
1akoeGM0Ato,1akoeGM0Atl,INVOICE_BILLING,PENDING,2025-02-06 00:30:25.855050,2025-02-06 00:30:25.849827,
1akoeRCjUPx,1akoeRCjUPu,INVOICE_BILLING,PENDING,2025-02-06 00:30:28.244271,2025-02-06 00:30:28.233626,
1akoeb96vhz,1akoeb96vhw,INVOICE_BILLING,PENDING,2025-02-06 00:30:30.395066,2025-02-06 00:30:30.388706,
1akoetGsrig,1akoetGsrid,INVOICE_BILLING,PENDING,2025-02-06 00:30:34.361147,2025-02-06 00:30:34.359041,
1akof9szB3O,1akof9szB3L,INVOICE_BILLING,PENDING,2025-02-06 00:30:37.978309,2025-02-06 00:30:37.975987,
1akofOwIGme,1akofOwIGmb,INVOICE_BILLING,PENDING,2025-02-06 00:30:41.255722,2025-02-06 00:30:41.252860,
1akofbXSLzH,1akofbXSLzE,INVOICE_BILLING,PENDING,2025-02-06 00:30:44.015601,2025-02-06 00:30:44.012077,
1akofqYMNtS,1akofqYMNtP,INVOICE_BILLING,PENDING,2025-02-06 00:30:47.255325,2025-02-06 00:30:47.251785,
1akofyaegDE,1akofyaegDB,INVOICE_BILLING,PENDING,2025-02-06 00:30:49.028959,2025-02-06 00:30:49.025772,
1akog705oDM,1akog705oDJ,INVOICE_BILLING,PENDING,2025-02-06 00:30:50.908213,2025-02-06 00:30:50.904999,
1akogEPnhLI,1akogEPnhLF,INVOICE_BILLING,PENDING,2025-02-06 00:30:52.554446,2025-02-06 00:30:52.550878,
1akogQxqCwK,1akogQxqCwH,INVOICE_BILLING,PENDING,2025-02-06 00:30:55.260362,2025-02-06 00:30:55.256667,
1akogfQNjXZ,1akogfQNjXW,INVOICE_BILLING,PENDING,2025-02-06 00:30:58.401592,2025-02-06 00:30:58.398223,
1akogswkVQw,1akogswkVQt,INVOICE_BILLING,PENDING,2025-02-06 00:31:01.316949,2025-02-06 00:31:01.311496,
1akoh6Nhsdc,1akoh6NhsdZ,INVOICE_BILLING,PENDING,2025-02-06 00:31:04.262873,2025-02-06 00:31:04.260234,
1akohGZYyE0,1akohGZYyDx,INVOICE_BILLING,PENDING,2025-02-06 00:31:06.501296,2025-02-06 00:31:06.497687,
1akohSXYQGa,1akohSXYQGX,INVOICE_BILLING,PENDING,2025-02-06 00:31:09.092793,2025-02-06 00:31:09.090895,
1akohhG0WMT,1akohhG0WMQ,INVOICE_BILLING,PENDING,2025-02-06 00:31:12.371257,2025-02-06 00:31:12.366780,
1akohtwPg2S,1akohtwPg2P,INVOICE_BILLING,PENDING,2025-02-06 00:31:15.095144,2025-02-06 00:31:15.093262,
1akoi4OJctr,1akoi4OJcto,INVOICE_BILLING,PENDING,2025-02-06 00:31:17.370470,2025-02-06 00:31:17.366906,
1akoiEGaNgg,1akoiEGaNgd,INVOICE_BILLING,PENDING,2025-02-06 00:31:19.557311,2025-02-06 00:31:19.553476,
1akoiMkyzFn,1akoiMkyzFk,INVOICE_BILLING,PENDING,2025-02-06 00:31:21.386455,2025-02-06 00:31:21.384430,
1akoiT8fodL,1akoiT8ODVE,INVOICE_BILLING,PENDING,2025-02-06 00:31:22.782307,2025-02-06 00:31:22.780288,
1al2YYcYobY,1al2YYcYobV,ON_SITE_PAYMENT,PENDING,2025-02-06 03:45:03.192442,2025-02-06 03:45:03.188638,
1al2Yh0Zww9,1al2Yh0Zww6,ON_SITE_PAYMENT,PENDING,2025-02-06 03:45:05.025603,2025-02-06 03:45:05.021918,
1al2Yk3cncJ,1al2Yk3cncG,ON_SITE_PAYMENT,PENDING,2025-02-06 03:45:05.688367,2025-02-06 03:45:05.684720,
1al4bgqbvZY,1al4bgqbvZV,INVOICE_BILLING,PENDING,2025-02-06 04:13:44.891948,2025-02-06 04:13:44.870678,
1al4lhlZlXN,1al4lhlZlXK,ON_SITE_PAYMENT,PENDING,2025-02-06 04:16:00.477262,2025-02-06 04:16:00.472377,
1al4llp4MpK,1al4llp4MpH,ON_SITE_PAYMENT,PENDING,2025-02-06 04:16:01.367383,2025-02-06 04:16:01.358734,
1al4lq8AuGr,1al4lq8AuGo,ON_SITE_PAYMENT,PENDING,2025-02-06 04:16:02.305781,2025-02-06 04:16:02.300476,
1al4ltgjENq,1al4ltgjENn,ON_SITE_PAYMENT,PENDING,2025-02-06 04:16:03.086474,2025-02-06 04:16:03.080018,
1al4lwKEBLJ,1al4lwKEBLG,ON_SITE_PAYMENT,PENDING,2025-02-06 04:16:03.658016,2025-02-06 04:16:03.653687,
1alFXXlPkun,1alFXXlPkuk,INVOICE_BILLING,PENDING,2025-02-06 06:46:44.513538,2025-02-06 06:46:44.501413,
1alFfc96UW8,1alFfc96UW5,INVOICE_BILLING,PENDING,2025-02-06 06:48:33.796355,2025-02-06 06:48:33.792130,
1alFnpQbRDo,1alFnpQbRDl,INVOICE_BILLING,PENDING,2025-02-06 06:50:25.083567,2025-02-06 06:50:25.078858,
1alGhZHSt0Z,1alGhZHSt0W,INVOICE_BILLING,PENDING,2025-02-06 07:02:59.881815,2025-02-06 07:02:59.877986,
1alGyL1qjcm,1alGyL1qjcj,INVOICE_BILLING,PENDING,2025-02-06 07:06:46.980631,2025-02-06 07:06:46.973928,
1alJaa03y3J,1alJaa03y3G,INVOICE_BILLING,PENDING,2025-02-06 07:43:24.222496,2025-02-06 07:43:24.147398,
1alPaLT45I2,1alPaLT45Hz,INVOICE_BILLING,PENDING,2025-02-06 09:07:18.655491,2025-02-06 09:07:18.641858,
1alabm7Ft5H,1alabm7Ft5E,INVOICE_BILLING,PENDING,2025-02-06 11:41:33.819818,2025-02-06 11:41:33.802017,
1alavaqcsrp,1alavaqcsrm,ON_SITE_PAYMENT,PENDING,2025-02-06 11:46:02.203717,2025-02-06 11:46:02.180464,
1alj5zLoc9d,1alj5zLoc9a,INVOICE_BILLING,PENDING,2025-02-06 13:40:20.109879,2025-02-06 13:40:20.096467,
1amTUK9AVgv,1amTUK9AVgs,INVOICE_BILLING,PENDING,2025-02-07 00:29:31.938837,2025-02-07 00:29:31.921579,
1amTXKI3FbE,1amTXKI3FbB,INVOICE_BILLING,PENDING,2025-02-07 00:30:12.578263,2025-02-07 00:30:12.572298,
1amTXhoUFxD,1amTXhoUFxA,INVOICE_BILLING,PENDING,2025-02-07 00:30:17.702521,2025-02-07 00:30:17.698436,
1amTXwofyKU,1amTXwofyKR,INVOICE_BILLING,PENDING,2025-02-07 00:30:20.994679,2025-02-07 00:30:20.983017,
1amTY9WeRTR,1amTY9WeRTO,INVOICE_BILLING,PENDING,2025-02-07 00:30:23.784755,2025-02-07 00:30:23.780607,
1amTYOXOvaj,1amTYOXOvag,INVOICE_BILLING,PENDING,2025-02-07 00:30:27.080020,2025-02-07 00:30:27.075912,
1amTYYmx1HU,1amTYYmx1HR,INVOICE_BILLING,PENDING,2025-02-07 00:30:29.325589,2025-02-07 00:30:29.318948,
1amTYserue7,1amTYserue4,INVOICE_BILLING,PENDING,2025-02-07 00:30:33.644412,2025-02-07 00:30:33.640544,
1amTZ3Asiob,1amTZ3AsioY,INVOICE_BILLING,PENDING,2025-02-07 00:30:35.916855,2025-02-07 00:30:35.912663,
1amTZBh81nt,1amTZBh81nq,INVOICE_BILLING,PENDING,2025-02-07 00:30:37.822395,2025-02-07 00:30:37.818422,
1amTZLIeSkW,1amTZLIMrcP,INVOICE_BILLING,PENDING,2025-02-07 00:30:39.905239,2025-02-07 00:30:39.901537,
1amTZTZIDTb,1amTZTZIDTY,INVOICE_BILLING,PENDING,2025-02-07 00:30:41.730136,2025-02-07 00:30:41.725182,
1amTZiCU0cg,1amTZiCU0cd,INVOICE_BILLING,PENDING,2025-02-07 00:30:44.858264,2025-02-07 00:30:44.853918,
1amTZxnHyHI,1amTZxnHyHF,INVOICE_BILLING,PENDING,2025-02-07 00:30:48.333253,2025-02-07 00:30:48.329524,
1amTa6NnFyo,1amTa6NnFyl,INVOICE_BILLING,PENDING,2025-02-07 00:30:50.194523,2025-02-07 00:30:50.188640,
1amTaERNGxd,1amTaERNGxa,INVOICE_BILLING,PENDING,2025-02-07 00:30:51.972513,2025-02-07 00:30:51.963703,
1amTaMVWgzh,1amTaMVWgze,INVOICE_BILLING,PENDING,2025-02-07 00:30:53.705092,2025-02-07 00:30:53.701204,
1amTaVtQNxf,1amTaVtQNxc,INVOICE_BILLING,PENDING,2025-02-07 00:30:55.743081,2025-02-07 00:30:55.739598,
1amTaj8K7Hf,1amTaj8K7Hc,INVOICE_BILLING,PENDING,2025-02-07 00:30:58.668157,2025-02-07 00:30:58.663692,
1amTava7RC0,1amTava7RBx,INVOICE_BILLING,PENDING,2025-02-07 00:31:01.354132,2025-02-07 00:31:01.350399,
1amTb4hGnTw,1amTb4hGnTt,INVOICE_BILLING,PENDING,2025-02-07 00:31:03.378776,2025-02-07 00:31:03.375145,
1amTbDXfopT,1amTbDXfopQ,INVOICE_BILLING,PENDING,2025-02-07 00:31:05.290593,2025-02-07 00:31:05.286931,
1amTbLGovAN,1amTbLGovAK,INVOICE_BILLING,PENDING,2025-02-07 00:31:06.996972,2025-02-07 00:31:06.992185,
1amTbY6jxQn,1amTbY6jxQk,INVOICE_BILLING,PENDING,2025-02-07 00:31:09.805161,2025-02-07 00:31:09.801514,
1amTbkbNHRD,1amTbkbNHRA,INVOICE_BILLING,PENDING,2025-02-07 00:31:12.499016,2025-02-07 00:31:12.493615,
1amTburm90e,1amTburm90b,INVOICE_BILLING,PENDING,2025-02-07 00:31:14.764662,2025-02-07 00:31:14.760315,
1amTc3UYQ7F,1amTc3UYQ7C,INVOICE_BILLING,PENDING,2025-02-07 00:31:16.637163,2025-02-07 00:31:16.633470,
1amTc9jjHal,1amTc9jjHai,INVOICE_BILLING,PENDING,2025-02-07 00:31:18.034681,2025-02-07 00:31:18.030962,
1amTcGW70wh,1amTcGW70we,INVOICE_BILLING,PENDING,2025-02-07 00:31:19.500835,2025-02-07 00:31:19.497316,
1amTcO2CMZ6,1amTcO2CMZ3,INVOICE_BILLING,PENDING,2025-02-07 00:31:21.104018,2025-02-07 00:31:21.100081,
1amTcZPZZ6O,1amTcZPZZ6L,INVOICE_BILLING,PENDING,2025-02-07 00:31:23.601765,2025-02-07 00:31:23.598059,
1amTciOUXXs,1amTciOUXXp,INVOICE_BILLING,PENDING,2025-02-07 00:31:25.598750,2025-02-07 00:31:25.592978,
1amTcpm48mb,1amTcpm48mY,INVOICE_BILLING,PENDING,2025-02-07 00:31:27.187938,2025-02-07 00:31:27.183890,
1amTcx7MWA4,1amTcx7MWA1,INVOICE_BILLING,PENDING,2025-02-07 00:31:28.756580,2025-02-07 00:31:28.752892,
1amk4I9bYq9,1amk4I9bYq6,ON_SITE_PAYMENT,PENDING,2025-02-07 04:21:32.907318,2025-02-07 04:21:32.891805,
1amwIhRlS0Q,1amwIhRlS0N,INVOICE_BILLING,PENDING,2025-02-07 07:12:43.412441,2025-02-07 07:12:43.407651,
1anCahAEHbL,1anCahAEHbI,INVOICE_BILLING,PENDING,2025-02-07 11:00:41.005171,2025-02-07 11:00:40.999208,
1anCtQCRSlS,1anCtQCRSlP,ON_SITE_PAYMENT,PENDING,2025-02-07 11:04:54.600106,2025-02-07 11:04:54.595972,
1anET2ypYy0,1anET2ypYxx,INVOICE_BILLING,PENDING,2025-02-07 11:26:56.665476,2025-02-07 11:26:56.661656,
1anEfjMWEwc,1anEfjMWEwZ,INVOICE_BILLING,PENDING,2025-02-07 11:29:48.430779,2025-02-07 11:29:48.426535,
1arSK2Ai3fx,1arSK2Ai3fu,INVOICE_BILLING,PENDING,2025-02-10 00:31:14.632905,2025-02-10 00:31:14.622985,
1arSKPuIO3W,1arSKPuIO3T,INVOICE_BILLING,PENDING,2025-02-10 00:31:19.814268,2025-02-10 00:31:19.802412,
1arSKbPKl6f,1arSKbPKl6c,INVOICE_BILLING,PENDING,2025-02-10 00:31:22.320119,2025-02-10 00:31:22.317645,
1arSKkZK5NJ,1arSKkZK5NG,INVOICE_BILLING,PENDING,2025-02-10 00:31:24.346786,2025-02-10 00:31:24.344702,
1arSKupR9uj,1arSKupR9ug,INVOICE_BILLING,PENDING,2025-02-10 00:31:26.564058,2025-02-10 00:31:26.562270,
1arSL3krBvy,1arSL3krBvv,INVOICE_BILLING,PENDING,2025-02-10 00:31:28.542314,2025-02-10 00:31:28.539759,
1arSLKiLBfM,1arSLKiLBfJ,INVOICE_BILLING,PENDING,2025-02-10 00:31:32.252525,2025-02-10 00:31:32.250577,
1arSLSqecR0,1arSLSqecQx,INVOICE_BILLING,PENDING,2025-02-10 00:31:33.990485,2025-02-10 00:31:33.988166,
1arSLbToGJV,1arSLbToGJS,INVOICE_BILLING,PENDING,2025-02-10 00:31:35.899555,2025-02-10 00:31:35.897694,
1arSLlnc7YX,1arSLlnc7YU,INVOICE_BILLING,PENDING,2025-02-10 00:31:38.166145,2025-02-10 00:31:38.164108,
1arSLsi8dUP,1arSLsi8dUM,INVOICE_BILLING,PENDING,2025-02-10 00:31:39.673143,2025-02-10 00:31:39.670332,
1arSM3kssxM,1arSM3kssxJ,INVOICE_BILLING,PENDING,2025-02-10 00:31:42.082529,2025-02-10 00:31:42.080305,
1arSMCkqVXj,1arSMCkqVXg,INVOICE_BILLING,PENDING,2025-02-10 00:31:44.042680,2025-02-10 00:31:44.039784,
1arSMJYkCHx,1arSMJYkCHu,INVOICE_BILLING,PENDING,2025-02-10 00:31:45.541621,2025-02-10 00:31:45.539566,
1arSMRXPFoQ,1arSMRXPFoN,INVOICE_BILLING,PENDING,2025-02-10 00:31:47.287407,2025-02-10 00:31:47.284578,
1arSMdRnhe9,1arSMdRnhe6,INVOICE_BILLING,PENDING,2025-02-10 00:31:49.918737,2025-02-10 00:31:49.915635,
1arSMr3PYH0,1arSMr3PYGx,INVOICE_BILLING,PENDING,2025-02-10 00:31:52.848888,2025-02-10 00:31:52.846793,
1arSN1FYEzq,1arSN1FYEzn,INVOICE_BILLING,PENDING,2025-02-10 00:31:55.085305,2025-02-10 00:31:55.083223,
1arSNAM2cgM,1arSNAM2cgJ,INVOICE_BILLING,PENDING,2025-02-10 00:31:57.051708,2025-02-10 00:31:57.049876,
1arSNOx3adH,1arSNOx3adE,INVOICE_BILLING,PENDING,2025-02-10 00:32:00.246447,2025-02-10 00:32:00.244232,
1arSNWgfuRf,1arSNWgfuRc,INVOICE_BILLING,PENDING,2025-02-10 00:32:01.966086,2025-02-10 00:32:01.963201,
1arSNfDD0h1,1arSNfDD0gy,INVOICE_BILLING,PENDING,2025-02-10 00:32:03.780948,2025-02-10 00:32:03.777418,
1arSNlvQjv9,1arSNlvQjv6,INVOICE_BILLING,PENDING,2025-02-10 00:32:05.271431,2025-02-10 00:32:05.269529,
1arSNy0hzMP,1arSNy0hzMM,INVOICE_BILLING,PENDING,2025-02-10 00:32:07.897932,2025-02-10 00:32:07.895846,
1arSO3s8K7N,1arSO3s8K7K,INVOICE_BILLING,PENDING,2025-02-10 00:32:09.189438,2025-02-10 00:32:09.187463,
1arSO9gX76a,1arSO9gX76X,INVOICE_BILLING,PENDING,2025-02-10 00:32:10.447917,2025-02-10 00:32:10.445835,
1arSOGjl8s4,1arSOGjl8s1,INVOICE_BILLING,PENDING,2025-02-10 00:32:11.995772,2025-02-10 00:32:11.993998,
1arSON6DnUB,1arSON6DnU8,INVOICE_BILLING,PENDING,2025-02-10 00:32:13.385986,2025-02-10 00:32:13.383896,
1arSOYw4fDz,1arSOYw4fDw,INVOICE_BILLING,PENDING,2025-02-10 00:32:15.975837,2025-02-10 00:32:15.973760,
1arSOkN2rxs,1arSOkN2rxp,INVOICE_BILLING,PENDING,2025-02-10 00:32:18.460005,2025-02-10 00:32:18.457560,
1arSOpvMJ3P,1arSOpvMJ3M,INVOICE_BILLING,PENDING,2025-02-10 00:32:19.662208,2025-02-10 00:32:19.660257,
1arSeAumbcL,1arSeAumbcI,INVOICE_BILLING,PENDING,2025-02-10 00:35:47.372616,2025-02-10 00:35:47.370671,
1arabNpmge5,1arabNpmge2,ON_SITE_PAYMENT,PENDING,2025-02-10 02:27:06.512986,2025-02-10 02:27:06.510108,
1araoztMAjl,1araoztMAji,INVOICE_BILLING,PENDING,2025-02-10 02:30:10.881132,2025-02-10 02:30:10.878436,
1arb7IuWjYM,1arb7IuWjYJ,INVOICE_BILLING,PENDING,2025-02-10 02:34:18.785757,2025-02-10 02:34:18.783699,
1arbBN4C2iJ,1arbBN4C2iG,INVOICE_BILLING,PENDING,2025-02-10 02:35:13.862324,2025-02-10 02:35:13.860317,
1arf3xBA20Q,1arf3xBA20N,INVOICE_BILLING,PENDING,2025-02-10 03:29:31.889288,2025-02-10 03:29:31.886421,
1arfK2yVe96,1arfK2yVe93,INVOICE_BILLING,PENDING,2025-02-10 03:33:09.861658,2025-02-10 03:33:09.859292,
1arfTcsk8ir,1arfTcsk8io,INVOICE_BILLING,PENDING,2025-02-10 03:35:19.550292,2025-02-10 03:35:19.548266,
1argRYVPb4B,1argRYVPb48,INVOICE_BILLING,PENDING,2025-02-10 03:48:51.129508,2025-02-10 03:48:51.127558,
1ariBkmhoUn,1ariBkmhoUk,INVOICE_BILLING,PENDING,2025-02-10 04:13:16.372591,2025-02-10 04:13:16.370334,
1arjXrjqU9V,1arjXrjqU9S,ON_SITE_PAYMENT,PENDING,2025-02-10 04:32:15.439112,2025-02-10 04:32:15.436774,
1aroU6P4iOM,1aroU6P4iOJ,INVOICE_BILLING,PENDING,2025-02-10 05:41:22.567301,2025-02-10 05:41:22.564756,
1arxFKqR8Ck,1arxFKqR8Ch,INVOICE_BILLING,PENDING,2025-02-10 07:43:59.151614,2025-02-10 07:43:59.149007,
1arxQnx19Sk,1arxQnx19Sh,ON_SITE_PAYMENT,PENDING,2025-02-10 07:46:34.471675,2025-02-10 07:46:34.469509,
1aryQ3RsNrL,1aryQ3RsNrI,INVOICE_BILLING,PENDING,2025-02-10 08:00:23.952647,2025-02-10 08:00:23.944125,
1as5RTLjh4i,1as5RTLjh4f,INVOICE_BILLING,PENDING,2025-02-10 09:38:40.480918,2025-02-10 09:38:40.471114,
1asBarsGcIr,1asBarsGcIo,INVOICE_BILLING,PENDING,2025-02-10 11:04:45.419739,2025-02-10 11:04:45.417004,
1asBb0e83aR,1asBb0e83aO,INVOICE_BILLING,PENDING,2025-02-10 11:04:47.331782,2025-02-10 11:04:47.324148,
1asBb2b3B2t,1asBb2b3B2q,INVOICE_BILLING,PENDING,2025-02-10 11:04:47.748702,2025-02-10 11:04:47.746797,
1asC5gAPE3Q,1asC5gAPE3N,INVOICE_BILLING,PENDING,2025-02-10 11:11:42.659435,2025-02-10 11:11:42.657209,
1asIC6wElcs,1asIC6wElcp,ON_SITE_PAYMENT,PENDING,2025-02-10 12:37:07.474064,2025-02-10 12:37:07.471086,
1asICAsuzmc,1asICAsuzmZ,ON_SITE_PAYMENT,PENDING,2025-02-10 12:37:08.332293,2025-02-10 12:37:08.330126,
1asICCZeyom,1asICCZeyoj,ON_SITE_PAYMENT,PENDING,2025-02-10 12:37:08.700416,2025-02-10 12:37:08.698278,
1asICE1dp5Q,1asICE1dp5N,ON_SITE_PAYMENT,PENDING,2025-02-10 12:37:09.020729,2025-02-10 12:37:09.015222,
1at78WatJzr,1at78Wabirk,INVOICE_BILLING,PENDING,2025-02-11 00:29:59.660856,2025-02-11 00:29:59.616525,
1at7995UzIP,1at7995UzIM,INVOICE_BILLING,PENDING,2025-02-11 00:30:08.088478,2025-02-11 00:30:08.071833,
1at79QYhvX7,1at79QYhvX4,INVOICE_BILLING,PENDING,2025-02-11 00:30:11.726514,2025-02-11 00:30:11.723579,
1at79cH3mlg,1at79cH3mld,INVOICE_BILLING,PENDING,2025-02-11 00:30:14.295865,2025-02-11 00:30:14.293075,
1at79qkbQ7I,1at79qkbQ7F,INVOICE_BILLING,PENDING,2025-02-11 00:30:17.434322,2025-02-11 00:30:17.432195,
1at7A9RZcX9,1at7A9RZcX6,INVOICE_BILLING,PENDING,2025-02-11 00:30:21.529667,2025-02-11 00:30:21.526219,
1at7AJWdykt,1at7AJWdykq,INVOICE_BILLING,PENDING,2025-02-11 00:30:23.682420,2025-02-11 00:30:23.679468,
1at7ASfmWhP,1at7ASfmWhM,INVOICE_BILLING,PENDING,2025-02-11 00:30:25.696496,2025-02-11 00:30:25.692228,
1at7AbFiomY,1at7AbFiomV,INVOICE_BILLING,PENDING,2025-02-11 00:30:27.600292,2025-02-11 00:30:27.590090,
1at7AjHHz8Z,1at7AjHHz8W,INVOICE_BILLING,PENDING,2025-02-11 00:30:29.357423,2025-02-11 00:30:29.354960,
1at7B4oqL83,1at7B4oqL80,INVOICE_BILLING,PENDING,2025-02-11 00:30:34.047290,2025-02-11 00:30:34.045200,
1at7BIaMUZy,1at7BIa4tRr,INVOICE_BILLING,PENDING,2025-02-11 00:30:37.054974,2025-02-11 00:30:37.051819,
1at7BU6XFtW,1at7BU6XFtT,INVOICE_BILLING,PENDING,2025-02-11 00:30:39.549898,2025-02-11 00:30:39.547341,
1at7BdxPfyD,1at7BdxPfyA,INVOICE_BILLING,PENDING,2025-02-11 00:30:41.750014,2025-02-11 00:30:41.747624,
1at7Bmtkd9r,1at7Bmtkd9o,INVOICE_BILLING,PENDING,2025-02-11 00:30:43.649927,2025-02-11 00:30:43.647614,
1at7BuYNaoi,1at7BuYNaof,INVOICE_BILLING,PENDING,2025-02-11 00:30:45.329195,2025-02-11 00:30:45.327314,
1at7C4p3rd2,1at7C4p3rcz,INVOICE_BILLING,PENDING,2025-02-11 00:30:47.569844,2025-02-11 00:30:47.567047,
1at7CD3yAmM,1at7CD3yAmJ,INVOICE_BILLING,PENDING,2025-02-11 00:30:49.385426,2025-02-11 00:30:49.382843,
1at7CQXetxh,1at7CQXetxe,INVOICE_BILLING,PENDING,2025-02-11 00:30:52.322985,2025-02-11 00:30:52.320451,
1at7CZEx7Qc,1at7CZEfWIV,INVOICE_BILLING,PENDING,2025-02-11 00:30:54.209308,2025-02-11 00:30:54.206690,
1at7CfwVrui,1at7CfwVruf,INVOICE_BILLING,PENDING,2025-02-11 00:30:55.687621,2025-02-11 00:30:55.685629,
1at7CnPlEVt,1at7CnPlEVq,INVOICE_BILLING,PENDING,2025-02-11 00:30:57.314361,2025-02-11 00:30:57.312474,
