id,title,rate,price,payment_id,service_payment_id,contract_payment_information_id,order_item_id
1ajWy0GM7f0,Houston Mta Transit,0.0100,13.50,1ajMxF3LNkE,,,
1ajXtlTyoNU,Texas State Tax,0.0625,168.75,1ajXtlTyoNT,,,
1ajXtlTyoNV,Houston City Tax,0.0100,27.00,1ajXtlTyoNT,,,
1ajXtlTyoNW,Houston Mta Transit,0.0100,27.00,1ajXtlTyoNT,,,
1ajXtlh2MMZ,Texas State Tax,0.0625,84.38,,,,0105503600039-0102
1ajXtlh2MMa,Houston City Tax,0.0100,13.50,,,,0105503600039-0102
1ajXtlh2MMb,Houston Mta Transit,0.0100,13.50,,,,0105503600039-0102
1ajXtlsxVpO,Texas State Tax,0.0625,84.38,,,,0105503600039-0202
1ajXtlsxVpP,Houston City Tax,0.0100,13.50,,,,0105503600039-0202
1ajXtlsxVpQ,Houston Mta Transit,0.0100,13.50,,,,0105503600039-0202
1al2YXOlurs,Texas State Tax,0.0625,84.38,,,,0105503700032-0102
1al2YXOlurt,Houston City Tax,0.0100,13.50,,,,0105503700032-0102
1al2YXOluru,Houston Mta Transit,0.0100,13.50,,,,0105503700032-0102
1al2YXOlurv,Texas State Tax,0.0625,75.31,,,,0105503700032-0202
1al2YXOlurw,Houston City Tax,0.0100,12.05,,,,0105503700032-0202
1al2YXOlurx,Houston Mta Transit,0.0100,12.05,,,,0105503700032-0202
1al2YXXZTuA,Texas State Tax,0.0625,84.38,,,,0105503700032-0302
1al2YXXZTuB,Houston City Tax,0.0100,13.50,,,,0105503700032-0302
1al2YXXZTuC,Houston Mta Transit,0.0100,13.50,,,,0105503700032-0302
1al32BRrchE,Texas State Tax,0.0625,244.07,1al2YXJNXOW,,,
1al32BRrchF,Houston City Tax,0.0100,39.05,1al2YXJNXOW,,,
1al32BRrchG,Houston Mta Transit,0.0100,39.05,1al2YXJNXOW,,,
1al4lgwlZF3,Texas State Tax,0.0625,75.31,,,,0105503700034-0102
1al4lgwlZF4,Houston City Tax,0.0100,12.05,,,,0105503700034-0102
1al4lgwlZF5,Houston Mta Transit,0.0100,12.05,,,,0105503700034-0102
1al4lhAxVkW,Texas State Tax,0.0625,75.31,,,,0105503700034-0202
1al4lhAxVkX,Houston City Tax,0.0100,12.05,,,,0105503700034-0202
1al4lhAxVkY,Houston Mta Transit,0.0100,12.05,,,,0105503700034-0202
1al4lhBF6sj,Texas State Tax,0.0625,75.31,,,,0105503700034-0302
1al4lhBF6sk,Houston City Tax,0.0100,12.05,,,,0105503700034-0302
1al4lhBF6sl,Houston Mta Transit,0.0100,12.05,,,,0105503700034-0302
1al4lhBF6ss,Texas State Tax,0.0625,84.38,,,,0105503700034-0402
1al4lhBF6st,Houston City Tax,0.0100,13.50,,,,0105503700034-0402
1al4lhBF6su,Houston Mta Transit,0.0100,13.50,,,,0105503700034-0402
1al4lhBF6sv,Texas State Tax,0.0625,84.38,,,,0105503700034-0502
1al4lhBF6sw,Houston City Tax,0.0100,13.50,,,,0105503700034-0502
1al4lhBF6sx,Houston Mta Transit,0.0100,13.50,,,,0105503700034-0502
1al4tiBRsgK,Texas State Tax,0.0625,394.69,1al4lgt4mY5,,,
1al4tiBRsgL,Houston City Tax,0.0100,63.15,1al4lgt4mY5,,,
1al4tiBRsgM,Houston Mta Transit,0.0100,63.15,1al4lgt4mY5,,,
1alavZmCkQU,Texas State Tax,0.0625,84.38,1alavZmCkQT,,,
1alavZmCkQV,Houston Mta Transit,0.0100,13.50,1alavZmCkQT,,,
1alavZmCkQW,Harris Co Emergency Services District 29 Sp,0.0100,13.50,1alavZmCkQT,,,
1alava0gI3t,Texas State Tax,0.0625,84.38,,,,0105503700042-0102
1alava0gI3u,Houston Mta Transit,0.0100,13.50,,,,0105503700042-0102
1alava0gI3v,Harris Co Emergency Services District 29 Sp,0.0100,13.50,,,,0105503700042-0102
1alj0i1lSGQ,Texas State Tax,0.0625,84.38,1ZxK3qRe5lj,,,
1alj0i233OV,Houston Mta Transit,0.0100,13.50,1ZxK3qRe5lj,,,
1alj0i233OW,Harris Co Emergency Services District 29 Sp,0.0100,13.50,1ZxK3qRe5lj,,,
1amk4G0lHxe,Texas State Tax,0.0625,84.38,1amk4G0lHxd,,,
1amk4G0lHxf,Houston City Tax,0.0100,13.50,1amk4G0lHxd,,,
1amk4G0lHxg,Houston Mta Transit,0.0100,13.50,1amk4G0lHxd,,,
1amk4GAyqe5,Texas State Tax,0.0625,84.38,,,,0105503800034-0102
1amk4GAyqe6,Houston City Tax,0.0100,13.50,,,,0105503800034-0102
1amk4GAyqe7,Houston Mta Transit,0.0100,13.50,,,,0105503800034-0102
1anCtPxOirm,Texas State Tax,0.0625,84.38,1anCtPxOirl,,,
1anCtPxOirn,Houston City Tax,0.0100,13.50,1anCtPxOirl,,,
1anCtPxOiro,Houston Mta Transit,0.0100,13.50,1anCtPxOirl,,,
1anCtQ0WJIb,Texas State Tax,0.0625,84.38,,,,0105503800037-0102
1anCtQ0WJIc,Houston City Tax,0.0100,13.50,,,,0105503800037-0102
1anCtQ0WJId,Houston Mta Transit,0.0100,13.50,,,,0105503800037-0102
1arxQnRVg1L,Texas State Tax,0.0625,84.38,1arxQnRVg1K,,,
1arxQnRVg1M,Houston City Tax,0.0100,13.50,1arxQnRVg1K,,,
1arxQnRVg1N,Houston Mta Transit,0.0100,13.50,1arxQnRVg1K,,,
1arxQnTUrvu,Texas State Tax,0.0625,84.38,,,,0105504100044-0102
1arxQnTUrvv,Houston City Tax,0.0100,13.50,,,,0105504100044-0102
1arxQnTUrvw,Houston Mta Transit,0.0100,13.50,,,,0105504100044-0102
1asIC6IUvPL,Texas State Tax,0.0625,337.51,1asIC6IUvPK,,,
1asIC6IUvPM,Houston City Tax,0.0100,54.00,1asIC6IUvPK,,,
1asIC6IUvPN,Houston Mta Transit,0.0100,54.00,1asIC6IUvPK,,,
1asIC6LcVqA,Texas State Tax,0.0625,84.38,,,,0105504100049-0102
1asIC6LcVqB,Houston City Tax,0.0100,13.50,,,,0105504100049-0102
1asIC6LcVqC,Houston Mta Transit,0.0100,13.50,,,,0105504100049-0102
1asIC6LcVqD,Texas State Tax,0.0625,84.38,,,,0105504100049-0202
1asIC6LcVqE,Houston City Tax,0.0100,13.50,,,,0105504100049-0202
1asIC6LcVqF,Houston Mta Transit,0.0100,13.50,,,,0105504100049-0202
1asIC6P1hP6,Texas State Tax,0.0625,84.38,,,,0105504100049-0302
1asIC6P1hP7,Houston City Tax,0.0100,13.50,,,,0105504100049-0302
1asIC6P1hP8,Houston Mta Transit,0.0100,13.50,,,,0105504100049-0302
1asIC6P1hP9,Texas State Tax,0.0625,84.38,,,,0105504100049-0402
1asIC6P1hPA,Houston City Tax,0.0100,13.50,,,,0105504100049-0402
1asIC6P1hPB,Houston Mta Transit,0.0100,13.50,,,,0105504100049-0402
